booking_id,customer_id,booking_timestamp,booking_value
B002393,C06879,2025-05-22 02:03:00,1469
B002394,C06881,2025-05-01 23:26:00,297
B002395,C06882,2025-12-11 07:02:00,624
B002396,C06883,2025-03-25 18:06:00,1427
B002397,C06884,2025-11-27 22:58:00,136
B002398,C06886,2025-04-12 01:35:00,116
B002399,C06887,2025-01-12 13:47:00,114
B002400,C06890,2025-02-08 02:00:00,323
B002401,C06894,2025-06-08 07:28:00,590
B002402,C06895,2025-10-21 14:20:00,737
B002403,C06898,2025-12-12 00:00:00,403
B002404,C06906,2025-10-03 23:41:00,985
B002405,C06908,2025-08-20 13:15:00,130
B002406,C06910,2025-02-18 06:58:00,213
B002407,C06914,2025-10-10 11:48:00,1080
B002408,C06916,2025-10-26 02:11:00,1151
B002409,C06928,2025-09-29 13:01:00,1215
B002410,C06929,2025-09-12 02:35:00,792
B002411,C06936,2025-06-27 02:52:00,183
B002412,C06937,2025-06-15 02:29:00,1148
B002413,C06938,2025-08-10 23:07:00,1398
B002414,C06941,2025-06-16 13:15:00,1419
B002415,C06944,2025-10-08 02:46:00,1225
B002416,C06950,2025-05-06 01:51:00,1337
B002417,C06951,2025-02-14 19:01:00,957
B002418,C06954,2025-03-25 22:09:00,915
B002419,C06959,2025-08-18 11:44:00,1238
B002420,C06963,2025-03-15 12:48:00,491
B002421,C06964,2025-11-23 13:25:00,521
B002422,C06965,2025-04-20 15:37:00,1322
B002423,C06967,2025-09-05 17:40:00,1430
B002424,C06969,2025-12-18 21:42:00,1500
B002425,C06972,2025-03-03 10:30:00,738
B002426,C06975,2025-11-05 14:25:00,228
B002427,C06976,2025-11-19 15:55:00,1014
B002428,C06977,2025-10-22 13:05:00,579
B002429,C06983,2025-07-04 04:39:00,1396
B002430,C06987,2025-08-01 23:24:00,1103
B002431,C06989,2025-09-29 00:22:00,1356
B002432,C06995,2025-03-30 15:08:00,182
B002433,C06999,2025-10-09 02:24:00,497
B002434,C07000,2025-11-26 20:38:00,1212
B002435,C07004,2025-10-31 07:35:00,1126
B002436,C07005,2025-10-21 08:24:00,1319
B002437,C07007,2025-08-20 16:11:00,677
B002438,C07008,2025-06-08 10:35:00,1230
B002439,C07011,2025-12-30 15:09:00,497
B002440,C07014,2025-03-17 08:52:00,176
B002441,C07020,2025-11-13 09:02:00,766
B002442,C07023,2025-01-24 13:42:00,321
B002443,C07029,2025-10-23 00:28:00,1329
B002444,C07032,2025-12-21 03:36:00,418
B002445,C07034,2025-09-07 15:13:00,1287
B002446,C07035,2025-11-11 20:34:00,975
B002447,C07036,2025-08-22 04:41:00,486
B002448,C07037,2025-04-04 19:36:00,631
B002449,C07042,2025-04-11 10:00:00,321
B002450,C07043,2025-02-15 06:38:00,299
B002451,C07046,2025-07-14 09:29:00,519
B002452,C07050,2025-11-06 20:55:00,1023
B002453,C07053,2025-09-16 18:43:00,129
B002454,C07058,2025-01-31 19:52:00,1180
B002455,C07063,2025-06-04 17:49:00,792
B002456,C07064,2025-02-04 19:01:00,780
B002457,C07065,2025-09-13 04:54:00,381
B002458,C07066,2025-05-13 09:16:00,777
B002459,C07067,2025-11-06 20:25:00,113
B002460,C07070,2025-12-20 02:56:00,1415
B002461,C07074,2025-12-01 12:14:00,942
B002462,C07075,2025-12-29 12:57:00,552
B002463,C07082,2025-09-21 15:41:00,1110
B002464,C07084,2025-08-10 02:10:00,506
B002465,C07089,2025-11-02 11:32:00,999
B002466,C07090,2026-01-08 10:01:00,178
B002467,C07097,2025-04-10 12:09:00,385
B002468,C07098,2025-09-20 19:51:00,1122
B002469,C07099,2025-09-13 17:03:00,1470
B002470,C07102,2025-07-17 14:56:00,402
B002471,C07103,2025-11-26 15:41:00,187
B002472,C07104,2025-09-04 18:11:00,765
B002473,C07106,2025-02-17 15:04:00,209
B002474,C07107,2025-06-27 10:12:00,1106
B002475,C07110,2026-01-03 04:19:00,566
B002476,C07113,2025-03-18 01:38:00,1241
B002477,C07114,2025-09-16 20:33:00,1101
B002478,C07115,2025-04-03 04:45:00,150
B002479,C07118,2025-03-21 23:55:00,1370
B002480,C07121,2025-12-10 02:47:00,434
B002481,C07124,2025-08-15 11:19:00,299
B002482,C07128,2025-06-09 15:36:00,1341
B002483,C07133,2025-04-08 10:27:00,557
B002484,C07138,2025-05-08 07:08:00,755
B002485,C07140,2025-04-07 10:48:00,528
B002486,C07143,2025-12-04 07:12:00,536
B002487,C07145,2025-04-28 16:34:00,1329
B002488,C07148,2025-10-26 13:28:00,536
B002489,C07150,2025-12-17 03:59:00,1086
B002490,C07156,2025-01-26 03:48:00,1202
B002491,C07158,2025-05-04 17:11:00,954
B002492,C07161,2025-01-13 17:46:00,1276
B002493,C07162,2025-02-16 18:08:00,1170
B002494,C07163,2025-09-17 08:37:00,1486
B002495,C07164,2025-04-08 13:02:00,1078
B002496,C07169,2025-10-12 16:51:00,788
B002497,C07183,2025-06-01 05:59:00,1357
B002498,C07194,2025-02-17 00:10:00,852
B002499,C07200,2025-06-25 08:23:00,470
B002500,C07202,2025-12-24 11:08:00,620
B002501,C07204,2025-12-28 18:33:00,892
B002502,C07208,2025-09-07 14:29:00,1097
B002503,C07209,2025-04-08 07:36:00,835
B002504,C07218,2025-01-18 14:27:00,651
B002505,C07221,2025-11-10 23:36:00,1188
B002506,C07224,2025-05-29 12:13:00,258
B002507,C07225,2025-09-28 01:46:00,1479
B002508,C07228,2025-02-07 14:41:00,515
B002509,C07230,2025-05-13 15:13:00,355
B002510,C07239,2025-11-13 15:52:00,1008
B002511,C07254,2025-05-25 17:41:00,397
B002512,C07255,2025-10-05 01:59:00,1332
B002513,C07256,2025-05-20 11:25:00,1295
B002514,C07258,2025-01-09 03:22:00,1406
B002515,C07261,2025-04-02 10:30:00,162
B002516,C07264,2026-01-02 15:01:00,558
B002517,C07266,2025-11-23 03:00:00,602
B002518,C07271,2025-10-13 10:12:00,575
B002519,C07280,2025-12-23 23:26:00,258
B002520,C07281,2025-03-14 20:32:00,576
B002521,C07282,2025-01-25 17:59:00,1331
B002522,C07283,2025-10-26 10:30:00,545
B002523,C07288,2025-07-19 10:42:00,1195
B002524,C07289,2025-04-29 11:23:00,806
B002525,C07290,2025-11-13 10:00:00,254
B002526,C07291,2025-09-09 21:53:00,855
B002527,C07298,2025-11-20 14:07:00,1099
B002528,C07299,2025-10-11 21:15:00,1126
B002529,C07301,2025-01-21 21:43:00,170
B002530,C07309,2025-07-22 14:43:00,971
B002531,C07315,2025-05-18 19:32:00,444
B002532,C07317,2025-03-17 15:55:00,657
B002533,C07326,2025-10-20 06:36:00,1382
B002534,C07327,2025-02-26 12:58:00,961
B002535,C07335,2025-02-08 18:44:00,1055
B002536,C07338,2025-02-09 07:31:00,498
B002537,C07341,2025-02-11 09:28:00,858
B002538,C07342,2025-11-01 13:45:00,1407
B002539,C07343,2025-10-21 10:25:00,787
B002540,C07354,2025-02-04 10:18:00,1395
B002541,C07357,2025-09-14 05:33:00,506
B002542,C07358,2025-04-11 19:03:00,1038
B002543,C07360,2026-01-08 20:44:00,447
B002544,C07365,2025-07-15 03:51:00,265
B002545,C07366,2025-05-23 22:39:00,1265
B002546,C07368,2025-03-24 19:18:00,933
B002547,C07376,2025-01-27 12:29:00,587
B002548,C07377,2025-09-04 15:22:00,1367
B002549,C07380,2025-09-13 13:50:00,568
B002550,C07389,2025-07-12 16:42:00,781
B002551,C07390,2025-02-12 00:50:00,1118
B002552,C07393,2025-02-24 02:41:00,227
B002553,C07394,2025-10-07 01:25:00,384
B002554,C07395,2025-12-08 06:12:00,488
B002555,C07396,2025-06-12 03:02:00,1418
B002556,C07404,2025-12-09 00:03:00,966
B002557,C07406,2025-12-31 06:34:00,119
B002558,C07407,2025-01-19 02:38:00,1150
B002559,C07419,2025-03-15 23:03:00,1396
B002560,C07422,2025-06-21 17:48:00,446
B002561,C07426,2025-10-25 07:52:00,640
B002562,C07427,2025-06-30 20:07:00,1496
B002563,C07428,2025-11-15 02:30:00,1227
B002564,C07429,2025-09-10 02:02:00,898
B002565,C07436,2025-04-01 08:23:00,315
B002566,C07440,2025-04-22 22:42:00,1332
B002567,C07441,2025-08-07 14:43:00,153
B002568,C07442,2025-09-16 22:03:00,1405
B002569,C07444,2025-01-24 04:50:00,847
B002570,C07448,2025-10-13 19:06:00,1285
B002571,C07449,2025-02-22 08:16:00,873
B002572,C07453,2025-05-31 22:09:00,317
B002573,C07454,2025-06-29 13:47:00,1038
B002574,C07455,2025-06-18 00:24:00,1120
B002575,C07458,2025-04-03 12:21:00,214
B002576,C07462,2025-10-23 19:23:00,411
B002577,C07465,2025-12-26 08:30:00,914
B002578,C07466,2025-02-25 11:09:00,1149
B002579,C07467,2025-06-12 04:34:00,144
B002580,C07472,2025-12-22 18:00:00,1047
B002581,C07475,2025-12-25 18:31:00,1157
B002582,C07477,2025-09-10 01:12:00,843
B002583,C07478,2025-11-13 03:58:00,979
B002584,C07480,2025-07-10 15:21:00,908
B002585,C07483,2025-08-27 00:39:00,1356
B002586,C07484,2025-07-02 03:33:00,1313
B002587,C07487,2025-08-09 16:40:00,533
B002588,C07492,2025-05-24 14:13:00,522
B002589,C07495,2025-11-23 06:40:00,461
B002590,C07496,2025-12-19 10:23:00,273
B002591,C07499,2025-11-27 08:51:00,521
B002592,C07505,2025-04-07 04:38:00,1109
B002593,C07516,2025-09-17 04:29:00,477
B002594,C07517,2025-02-19 01:30:00,367
B002595,C07518,2025-08-15 14:48:00,1154
B002596,C07522,2025-12-19 13:30:00,727
B002597,C07526,2025-09-14 05:38:00,125
B002598,C07529,2025-07-08 05:15:00,281
B002599,C07530,2025-03-19 19:12:00,1107
B002600,C07531,2025-10-20 00:00:00,608
B002601,C07533,2025-11-19 17:51:00,125
B002602,C07536,2025-08-20 23:15:00,503
B002603,C07538,2025-08-16 17:10:00,418
B002604,C07540,2025-02-28 13:09:00,139
B002605,C07541,2026-01-01 03:11:00,1002
B002606,C07542,2025-03-03 13:27:00,1389
B002607,C07547,2025-06-03 07:15:00,1243
B002608,C07548,2025-10-02 07:30:00,353
B002609,C07549,2025-10-11 08:43:00,1259
B002610,C07550,2025-12-01 19:41:00,574
B002611,C07553,2025-07-08 15:44:00,1494
B002612,C07558,2025-04-28 06:10:00,192
B002613,C07559,2025-01-30 04:48:00,170
B002614,C07564,2025-04-20 21:39:00,1332
B002615,C07567,2025-03-21 09:42:00,845
B002616,C07570,2025-05-22 14:50:00,514
B002617,C07572,2025-07-25 05:01:00,1224
B002618,C07575,2025-04-08 06:41:00,711
B002619,C07577,2025-04-01 14:41:00,1012
B002620,C07581,2025-01-28 07:05:00,1281
B002621,C07583,2025-11-30 22:58:00,255
B002622,C07585,2025-11-30 07:07:00,1107
B002623,C07586,2025-01-25 13:56:00,1381
B002624,C07589,2025-05-08 18:06:00,805
B002625,C07591,2025-06-14 09:44:00,1050
B002626,C07592,2025-04-11 23:11:00,1215
B002627,C07597,2025-11-01 16:10:00,1354
B002628,C07599,2025-03-08 02:58:00,913
B002629,C07607,2025-07-13 15:07:00,1428
B002630,C07609,2025-07-16 05:04:00,1165
B002631,C07611,2025-05-25 18:37:00,1169
B002632,C07612,2025-11-05 20:11:00,388
B002633,C07615,2025-09-25 07:59:00,853
B002634,C07616,2025-07-29 02:32:00,1156
B002635,C07618,2025-04-17 09:43:00,520
B002636,C07620,2025-12-07 17:18:00,590
B002637,C07624,2025-10-21 18:38:00,1368
B002638,C07631,2025-06-17 08:30:00,1382
B002639,C07632,2025-02-10 10:47:00,244
B002640,C07634,2025-08-07 06:03:00,215
B002641,C07635,2025-02-25 10:42:00,866
B002642,C07638,2025-03-17 22:40:00,603
B002643,C07639,2025-08-22 17:05:00,1107
B002644,C07644,2025-12-07 04:01:00,971
B002645,C07646,2025-09-02 23:57:00,494
B002646,C07648,2025-04-30 15:05:00,718
B002647,C07649,2025-09-06 22:12:00,1137
B002648,C07658,2025-05-09 21:33:00,394
B002649,C07659,2025-10-02 01:30:00,1490
B002650,C07662,2025-02-20 23:17:00,1108
B002651,C07664,2025-01-30 08:12:00,563
B002652,C07665,2025-05-07 15:43:00,419
B002653,C07666,2025-12-12 03:07:00,610
B002654,C07669,2025-07-05 14:26:00,1186
B002655,C07672,2025-03-16 00:45:00,1444
B002656,C07673,2025-02-09 08:27:00,678
B002657,C07680,2025-04-27 22:36:00,1298
B002658,C07682,2025-12-20 08:19:00,1312
B002659,C07687,2025-03-30 04:34:00,223
B002660,C07697,2025-01-27 11:47:00,318
B002661,C07698,2025-04-26 11:56:00,1225
B002662,C07700,2025-07-24 04:18:00,1038
B002663,C07701,2025-08-03 16:56:00,630
B002664,C07702,2025-06-05 09:31:00,991
B002665,C07703,2025-03-23 13:32:00,883
B002666,C07711,2025-10-29 15:22:00,1416
B002667,C07714,2025-08-10 11:40:00,971
B002668,C07715,2025-12-20 07:17:00,894
B002669,C07721,2025-09-21 10:36:00,1004
B002670,C07722,2025-09-17 00:24:00,278
B002671,C07724,2025-12-07 23:06:00,614
B002672,C07728,2025-09-15 21:02:00,630
B002673,C07729,2025-12-21 13:50:00,1240
B002674,C07740,2025-03-23 06:20:00,1445
B002675,C07743,2025-05-18 11:35:00,710
B002676,C07744,2025-08-29 14:16:00,1368
B002677,C07746,2025-04-10 16:01:00,285
B002678,C07747,2025-03-18 02:20:00,1046
B002679,C07748,2026-01-10 14:29:00,163
B002680,C07750,2025-10-01 00:33:00,165
B002681,C07751,2025-08-17 10:04:00,196
B002682,C07752,2025-05-30 19:41:00,568
B002683,C07753,2025-08-11 19:24:00,1478
B002684,C07756,2025-11-17 05:21:00,477
B002685,C07757,2025-03-02 11:18:00,886
B002686,C07762,2025-04-14 23:00:00,1164
B002687,C07766,2025-12-15 00:30:00,975
B002688,C07769,2025-03-28 12:51:00,964
B002689,C07770,2025-02-02 04:59:00,744
B002690,C07775,2025-02-24 17:39:00,1013
B002691,C07776,2025-11-08 06:14:00,244
B002692,C07777,2025-01-11 05:25:00,680
B002693,C07781,2025-02-15 14:34:00,474
B002694,C07787,2025-07-04 08:37:00,814
B002695,C07789,2025-05-03 13:36:00,247
B002696,C07791,2025-03-23 02:03:00,431
B002697,C07792,2025-09-21 23:19:00,612
B002698,C07795,2025-08-08 08:12:00,374
B002699,C07797,2025-02-01 20:50:00,1474
B002700,C07799,2025-12-28 21:33:00,575
B002701,C07802,2025-10-17 02:30:00,1216
B002702,C07803,2025-04-28 05:25:00,1234
B002703,C07804,2025-03-04 20:06:00,705
B002704,C07811,2025-11-26 18:02:00,369
B002705,C07813,2025-10-20 04:28:00,798
B002706,C07820,2025-11-27 10:21:00,1181
B002707,C07824,2025-01-18 14:35:00,773
B002708,C07830,2025-08-13 23:48:00,1188
B002709,C07831,2025-09-25 04:28:00,876
B002710,C07833,2025-08-01 06:50:00,617
B002711,C07835,2025-03-01 18:26:00,770
B002712,C07837,2025-03-30 05:22:00,1491
B002713,C07838,2025-06-16 00:38:00,113
B002714,C07842,2025-02-23 17:39:00,1182
B002715,C07843,2025-07-06 23:36:00,135
B002716,C07848,2025-08-04 01:25:00,886
B002717,C07857,2025-11-14 12:38:00,392
B002718,C07858,2025-02-05 20:41:00,521
B002719,C07860,2025-04-27 02:11:00,137
B002720,C07861,2025-01-29 03:16:00,1445
B002721,C07865,2025-08-07 16:02:00,1227
B002722,C07867,2025-06-17 12:02:00,361
B002723,C07869,2025-06-08 21:30:00,917
B002724,C07873,2025-04-24 17:54:00,1337
B002725,C07881,2025-10-09 03:03:00,174
B002726,C07884,2025-07-03 07:43:00,295
B002727,C07889,2025-07-11 01:14:00,422
B002728,C07893,2026-01-04 14:25:00,846
B002729,C07894,2025-09-15 04:04:00,722
B002730,C07896,2025-05-20 10:15:00,977
B002731,C07897,2025-04-17 15:38:00,626
B002732,C07900,2025-06-14 04:50:00,1365
B002733,C07905,2025-03-10 13:15:00,583
B002734,C07906,2025-06-27 03:49:00,624
B002735,C07914,2025-09-30 14:00:00,684
B002736,C07915,2025-11-12 17:15:00,1167
B002737,C07918,2025-11-10 09:53:00,1350
B002738,C07924,2025-06-09 19:33:00,479
B002739,C07925,2025-05-19 15:09:00,467
B002740,C07934,2025-10-09 23:40:00,609
B002741,C07935,2025-10-31 01:46:00,1185
B002742,C07937,2025-03-06 03:19:00,495
B002743,C07942,2025-12-24 07:18:00,483
B002744,C07943,2025-04-25 09:09:00,1380
B002745,C07945,2026-01-04 18:32:00,1406
B002746,C07948,2025-11-17 22:48:00,436
B002747,C07957,2025-10-22 21:25:00,575
B002748,C07961,2025-11-26 04:30:00,1087
B002749,C07963,2025-04-21 03:59:00,1459
B002750,C07969,2025-10-25 07:25:00,579
B002751,C07971,2025-06-15 14:54:00,1465
B002752,C07981,2025-03-25 13:08:00,476
B002753,C07984,2025-12-27 08:49:00,1319
B002754,C07987,2025-09-01 11:06:00,1417
B002755,C07988,2025-11-23 08:58:00,560
B002756,C07989,2025-05-11 13:56:00,1483
B002757,C07997,2026-01-16 06:11:00,591
B002758,C07998,2025-08-08 13:46:00,795
B002759,C07999,2025-12-27 23:09:00,878
B002760,C08002,2025-01-26 04:13:00,105
B002761,C08003,2025-08-13 09:44:00,631
B002762,C08004,2025-02-02 20:31:00,730
B002763,C08007,2025-12-25 23:23:00,280
B002764,C08009,2025-11-06 21:18:00,1234
B002765,C08010,2025-06-08 17:34:00,817
B002766,C08012,2025-10-03 09:49:00,422
B002767,C08015,2025-10-28 08:01:00,145
B002768,C08016,2025-06-28 15:38:00,189
B002769,C08018,2025-09-09 06:47:00,1404
B002770,C08019,2025-08-06 05:07:00,1339
B002771,C08021,2025-07-18 20:35:00,1172
B002772,C08025,2025-10-21 15:29:00,220
B002773,C08028,2025-03-18 17:53:00,869
B002774,C08029,2025-07-02 15:46:00,1157
B002775,C08030,2025-12-23 06:38:00,1268
B002776,C08033,2025-08-02 00:18:00,917
B002777,C08035,2025-06-14 15:43:00,1084
B002778,C08037,2025-12-29 02:41:00,1207
B002779,C08040,2025-03-30 15:01:00,1446
B002780,C08047,2025-01-20 21:22:00,1419
B002781,C08052,2026-01-09 15:54:00,990
B002782,C08053,2025-05-02 21:14:00,155
B002783,C08055,2025-10-05 13:23:00,1488
B002784,C08056,2025-07-28 07:16:00,1240
B002785,C08061,2025-04-29 16:47:00,529
B002786,C08066,2025-01-16 23:53:00,1176
B002787,C08067,2025-05-19 10:07:00,1006
B002788,C08068,2025-10-29 01:53:00,1245
B002789,C08071,2025-06-28 01:21:00,828
B002790,C08073,2025-01-11 14:58:00,591
B002791,C08074,2025-10-14 12:53:00,1099
B002792,C08076,2025-11-01 05:29:00,223
B002793,C08077,2025-08-23 16:18:00,1427
B002794,C08080,2025-08-12 17:25:00,264
B002795,C08084,2025-02-12 05:26:00,1150
B002796,C08089,2025-02-26 20:37:00,1399
B002797,C08094,2025-09-30 22:09:00,1202
B002798,C08104,2025-10-17 08:02:00,1380
B002799,C08105,2025-11-13 09:03:00,388
B002800,C08107,2025-05-01 03:52:00,290
B002801,C08108,2025-05-20 13:28:00,146
B002802,C08113,2025-12-22 20:00:00,482
B002803,C08114,2025-07-27 00:45:00,1364
B002804,C08115,2025-04-25 21:12:00,1206
B002805,C08118,2025-05-05 08:19:00,1494
B002806,C08122,2025-06-05 03:16:00,793
B002807,C08123,2025-09-27 13:17:00,917
B002808,C08125,2025-10-01 09:37:00,614
B002809,C08130,2025-09-28 23:21:00,1380
B002810,C08133,2025-10-13 13:45:00,1383
B002811,C08135,2025-05-07 18:40:00,302
B002812,C08136,2025-07-25 14:01:00,1347
B002813,C08137,2025-08-07 05:51:00,1259
B002814,C08143,2025-07-03 04:06:00,569
B002815,C08144,2025-02-14 19:20:00,1133
B002816,C08148,2025-09-04 14:20:00,1336
B002817,C08149,2025-10-15 10:24:00,308
B002818,C08152,2026-01-16 02:15:00,1203
B002819,C08153,2025-11-25 09:20:00,1114
B002820,C08155,2025-03-15 13:40:00,366
B002821,C08156,2025-08-18 15:56:00,1252
B002822,C08157,2026-01-18 08:42:00,660
B002823,C08160,2025-01-22 15:51:00,1435
B002824,C08163,2025-12-07 23:39:00,256
B002825,C08167,2025-11-26 18:19:00,1112
B002826,C08169,2025-01-05 01:08:00,767
B002827,C08170,2026-01-17 05:37:00,1272
B002828,C08171,2025-10-02 20:37:00,1482
B002829,C08172,2025-02-07 00:04:00,697
B002830,C08173,2025-03-17 13:45:00,332
B002831,C08178,2026-01-02 21:55:00,739
B002832,C08179,2025-07-13 06:22:00,646
B002833,C08181,2025-09-14 15:17:00,427
B002834,C08186,2025-02-20 02:40:00,1119
B002835,C08187,2025-04-30 13:51:00,285
B002836,C08188,2025-12-08 01:58:00,1351
B002837,C08189,2025-08-18 17:05:00,912
B002838,C08190,2025-08-20 07:04:00,693
B002839,C08198,2025-07-26 11:26:00,829
B002840,C08204,2025-09-24 19:47:00,602
B002841,C08205,2025-03-17 23:59:00,1468
B002842,C08213,2025-12-24 09:21:00,1066
B002843,C08214,2025-11-11 06:00:00,1386
B002844,C08216,2025-02-24 20:07:00,707
B002845,C08220,2025-07-06 10:11:00,1228
B002846,C08223,2025-02-27 23:00:00,832
B002847,C08225,2025-10-23 13:59:00,377
B002848,C08227,2025-12-08 13:56:00,1209
B002849,C08229,2025-03-31 07:11:00,443
B002850,C08230,2025-03-09 06:44:00,843
B002851,C08234,2025-03-08 13:59:00,805
B002852,C08235,2025-04-02 02:18:00,1258
B002853,C08242,2025-05-10 01:09:00,1486
B002854,C08246,2025-12-23 14:13:00,166
B002855,C08249,2025-05-02 17:17:00,1378
B002856,C08252,2025-11-15 03:33:00,718
B002857,C08253,2025-11-01 17:43:00,122
B002858,C08254,2025-04-11 06:26:00,947
B002859,C08257,2025-11-22 22:58:00,797
B002860,C08259,2025-02-04 01:24:00,977
B002861,C08262,2025-10-03 07:09:00,1105
B002862,C08263,2025-01-09 16:40:00,238
B002863,C08266,2025-06-13 02:35:00,1453
B002864,C08270,2025-05-24 18:15:00,604
B002865,C08271,2025-12-10 17:36:00,658
B002866,C08278,2025-05-31 10:16:00,664
B002867,C08279,2025-12-17 15:20:00,280
B002868,C08280,2025-01-24 02:48:00,496
B002869,C08284,2025-09-10 17:13:00,1223
B002870,C08286,2025-06-16 04:21:00,250
B002871,C08289,2025-02-09 03:18:00,100
B002872,C08292,2025-02-14 11:04:00,1229
B002873,C08295,2025-04-25 20:08:00,635
B002874,C08296,2025-11-13 15:51:00,729
B002875,C08297,2025-11-05 06:34:00,1379
B002876,C08302,2025-05-14 10:54:00,592
B002877,C08304,2025-03-24 23:24:00,1456
B002878,C08309,2025-10-08 09:32:00,634
B002879,C08311,2025-05-30 07:50:00,954
B002880,C08313,2025-10-30 01:01:00,1335
B002881,C08315,2025-10-24 18:02:00,815
B002882,C08323,2025-03-21 11:20:00,749
B002883,C08324,2025-08-17 19:25:00,1072
B002884,C08331,2025-02-14 03:44:00,163
B002885,C08332,2025-12-15 12:29:00,148
B002886,C08335,2025-12-18 06:48:00,1367
B002887,C08337,2025-09-29 11:43:00,1420
B002888,C08339,2026-01-05 14:28:00,227
B002889,C08343,2025-02-20 13:23:00,847
B002890,C08349,2025-09-11 08:26:00,242
B002891,C08353,2025-07-14 16:26:00,329
B002892,C08355,2025-09-19 03:34:00,381
B002893,C08357,2025-07-23 23:07:00,496
B002894,C08358,2025-07-02 00:02:00,1107
B002895,C08360,2025-08-12 00:07:00,847
B002896,C08363,2025-07-04 20:36:00,1010
B002897,C08366,2025-03-17 17:52:00,1093
B002898,C08367,2025-02-28 05:08:00,876
B002899,C08371,2025-07-23 23:56:00,1186
B002900,C08374,2025-11-06 17:21:00,216
B002901,C08377,2025-10-10 11:58:00,367
B002902,C08379,2025-07-17 02:15:00,1353
B002903,C08380,2025-04-26 12:53:00,390
B002904,C08385,2025-06-09 16:14:00,316
B002905,C08386,2025-04-11 13:42:00,1329
B002906,C08387,2025-03-16 09:11:00,713
B002907,C08389,2025-08-07 20:30:00,1108
B002908,C08390,2025-06-21 12:37:00,1478
B002909,C08391,2025-02-20 10:40:00,899
B002910,C08393,2025-07-20 00:37:00,959
B002911,C08397,2025-09-23 12:55:00,1462
B002912,C08399,2025-05-31 21:51:00,653
B002913,C08400,2025-06-24 03:16:00,975
B002914,C08401,2025-03-17 03:25:00,138
B002915,C08406,2025-02-27 01:07:00,930
B002916,C08407,2025-05-14 02:19:00,404
B002917,C08412,2025-11-26 12:12:00,392
B002918,C08414,2025-02-07 22:45:00,265
B002919,C08416,2025-06-20 10:19:00,751
B002920,C08420,2025-02-08 07:56:00,1259
B002921,C08422,2025-11-13 04:05:00,100
B002922,C08423,2025-09-18 06:07:00,107
B002923,C08425,2025-05-14 03:58:00,330
B002924,C08427,2025-07-22 18:52:00,403
B002925,C08429,2025-07-20 16:42:00,101
B002926,C08430,2025-06-03 00:14:00,1359
B002927,C08431,2025-08-26 18:24:00,580
B002928,C08432,2025-11-14 03:04:00,1260
B002929,C08434,2025-09-06 20:51:00,925
B002930,C08435,2025-07-14 19:04:00,433
B002931,C08436,2025-11-29 16:19:00,1257
B002932,C08437,2025-01-22 12:10:00,1031
B002933,C08447,2025-06-02 23:49:00,548
B002934,C08449,2025-08-25 00:35:00,187
B002935,C08465,2025-12-17 10:03:00,210
B002936,C08468,2025-12-24 19:08:00,382
B002937,C08471,2025-10-04 19:59:00,594
B002938,C08472,2025-10-29 01:45:00,924
B002939,C08477,2025-05-12 07:51:00,422
B002940,C08480,2025-12-14 22:40:00,1296
B002941,C08482,2025-01-31 18:58:00,729
B002942,C08483,2025-10-14 20:31:00,1072
B002943,C08487,2025-11-10 05:46:00,1454
B002944,C08496,2025-12-17 03:23:00,1371
B002945,C08497,2025-05-10 11:38:00,267
B002946,C08499,2025-04-16 09:06:00,361
B002947,C08504,2025-03-29 09:13:00,224
B002948,C08505,2025-10-23 05:57:00,1130
B002949,C08507,2025-01-21 21:35:00,192
B002950,C08511,2025-10-14 20:24:00,1399
B002951,C08515,2025-08-17 16:06:00,439
B002952,C08524,2025-06-28 07:32:00,320
B002953,C08526,2025-02-13 19:40:00,804
B002954,C08533,2025-07-18 00:23:00,152
B002955,C08541,2025-04-08 20:35:00,452
B002956,C08544,2025-09-06 03:17:00,312
B002957,C08545,2025-01-25 22:39:00,1337
B002958,C08548,2025-10-02 06:04:00,1023
B002959,C08551,2025-01-13 02:54:00,627
B002960,C08562,2025-09-29 23:12:00,972
B002961,C08563,2025-07-12 19:06:00,602
B002962,C08564,2025-10-21 22:44:00,281
B002963,C08566,2025-08-25 16:23:00,1111
B002964,C08571,2025-06-22 11:31:00,1117
B002965,C08572,2025-10-19 12:56:00,773
B002966,C08576,2025-10-26 09:50:00,879
B002967,C08577,2025-10-02 12:33:00,1462
B002968,C08578,2025-06-15 22:22:00,702
B002969,C08582,2025-02-25 10:44:00,114
B002970,C08583,2025-11-01 18:27:00,416
B002971,C08586,2025-07-04 02:23:00,325
B002972,C08587,2025-09-11 10:25:00,425
B002973,C08588,2025-04-01 19:50:00,730
B002974,C08589,2025-07-04 23:47:00,311
B002975,C08590,2025-08-10 00:41:00,693
B002976,C08591,2025-07-19 13:26:00,1073
B002977,C08593,2025-11-30 03:02:00,159
B002978,C08595,2025-12-29 08:09:00,1123
B002979,C08596,2026-01-02 10:53:00,173
B002980,C08598,2025-01-16 05:15:00,1473
B002981,C08604,2025-06-24 02:23:00,560
B002982,C08612,2025-10-16 01:20:00,279
B002983,C08613,2025-07-28 23:45:00,463
B002984,C08614,2025-03-12 13:34:00,1093
B002985,C08616,2025-03-28 14:52:00,1258
B002986,C08625,2025-04-06 21:00:00,1172
B002987,C08627,2025-07-14 03:08:00,1005
B002988,C08632,2025-05-24 10:57:00,407
B002989,C08635,2025-04-12 11:51:00,1142
