touchpoint_id,customer_id,timestamp,campaign_id,channel_id
T000465,C00277,2025-11-01 08:10:00,CMP002,CH01
T000466,C00277,2025-11-02 23:36:00,CMP001,CH01
T000467,C00278,2025-02-13 00:00:00,CMP001,CH01
T000468,C00279,2025-05-06 00:00:00,CMP003,CH02
T000469,C00279,2025-05-07 22:07:00,CMP001,CH01
T000470,C00279,2025-05-13 13:12:00,CMP004,CH02
T000471,C00280,2025-07-02 00:00:00,CMP002,CH01
T000472,C00280,2025-07-07 01:20:00,CMP004,CH02
T000473,C00282,2025-01-09 00:00:00,CMP005,CH03
T000474,C00282,2025-01-12 06:13:00,CMP002,CH01
T000475,C00282,2025-01-19 12:33:00,CMP002,CH01
T000476,C00283,2025-09-09 00:00:00,CMP001,CH01
T000477,C00283,2025-09-16 14:04:00,CMP005,CH03
T000478,C00285,2025-11-14 00:00:00,CMP002,CH01
T000479,C00285,2025-11-20 18:42:00,CMP004,CH02
T000480,C00286,2025-11-10 00:00:00,CMP003,CH02
T000481,C00286,2025-11-13 00:57:00,CMP002,CH01
T000482,C00287,2025-03-10 00:00:00,CMP003,CH02
T000483,C00287,2025-03-16 02:28:00,CMP001,CH01
T000484,C00287,2025-03-21 14:24:00,CMP004,CH02
T000485,C00288,2025-04-25 00:00:00,CMP003,CH02
T000486,C00289,2025-12-06 00:00:00,CMP004,CH02
T000487,C00291,2025-09-29 00:00:00,CMP003,CH02
T000488,C00291,2025-10-04 05:49:00,CMP004,CH02
T000489,C00291,2025-10-09 02:09:00,CMP001,CH01
T000490,C00293,2025-02-17 00:00:00,CMP002,CH01
T000491,C00293,2025-02-20 15:18:00,CMP004,CH02
T000492,C00294,2025-01-21 00:00:00,CMP004,CH02
T000493,C00294,2025-01-27 04:30:00,CMP003,CH02
T000494,C00294,2025-02-04 00:26:00,CMP002,CH01
T000495,C00294,2025-02-06 00:58:00,CMP004,CH02
T000496,C00295,2025-04-07 00:00:00,CMP004,CH02
T000497,C00295,2025-04-10 21:54:00,CMP001,CH01
T000498,C00295,2025-04-17 00:44:00,CMP001,CH01
T000499,C00295,2025-04-20 09:44:00,CMP004,CH02
T000500,C00297,2025-08-12 00:00:00,CMP001,CH01
T000501,C00297,2025-08-18 00:36:00,CMP002,CH01
T000502,C00297,2025-08-20 22:41:00,CMP004,CH02
T000503,C00297,2025-08-22 10:26:00,CMP004,CH02
T000504,C00298,2025-10-26 00:00:00,CMP003,CH02
T000505,C00298,2025-11-01 00:18:00,CMP005,CH03
T000506,C00299,2025-03-11 00:00:00,CMP004,CH02
T000507,C00300,2025-06-04 00:00:00,CMP002,CH01
T000508,C00301,2025-02-28 00:00:00,CMP001,CH01
T000509,C00301,2025-03-03 23:46:00,CMP005,CH03
T000510,C00302,2025-02-05 00:00:00,CMP001,CH01
T000511,C00302,2025-02-10 21:39:00,CMP002,CH01
T000512,C00303,2025-02-14 00:00:00,CMP001,CH01
T000513,C00303,2025-02-16 09:52:00,CMP001,CH01
T000514,C00303,2025-02-23 13:01:00,CMP001,CH01
T000515,C00304,2025-12-29 00:00:00,CMP001,CH01
T000516,C00304,2025-12-30 07:02:00,CMP001,CH01
T000517,C00304,2026-01-04 16:37:00,CMP001,CH01
T000518,C00304,2026-01-10 09:15:00,CMP001,CH01
T000519,C00305,2025-10-24 00:00:00,CMP002,CH01
T000520,C00305,2025-10-28 09:51:00,CMP002,CH01
T000521,C00306,2025-12-13 00:00:00,CMP003,CH02
T000522,C00306,2025-12-18 01:32:00,CMP001,CH01
T000523,C00306,2025-12-24 07:44:00,CMP002,CH01
T000524,C00307,2025-02-18 00:00:00,CMP002,CH01
T000525,C00307,2025-02-20 07:48:00,CMP002,CH01
T000526,C00307,2025-02-28 04:13:00,CMP002,CH01
T000527,C00308,2025-02-05 00:00:00,CMP005,CH03
T000528,C00308,2025-02-06 00:54:00,CMP003,CH02
T000529,C00309,2025-11-13 00:00:00,CMP001,CH01
T000530,C00309,2025-11-18 15:18:00,CMP001,CH01
T000531,C00309,2025-11-25 15:25:00,CMP001,CH01
T000532,C00310,2025-05-08 00:00:00,CMP002,CH01
T000533,C00310,2025-05-15 08:37:00,CMP002,CH01
T000534,C00310,2025-05-16 23:41:00,CMP002,CH01
T000535,C00312,2025-01-30 00:00:00,CMP004,CH02
T000536,C00313,2025-03-20 00:00:00,CMP002,CH01
T000537,C00313,2025-03-27 20:29:00,CMP001,CH01
T000538,C00313,2025-03-29 09:17:00,CMP004,CH02
T000539,C00314,2025-12-06 00:00:00,CMP002,CH01
T000540,C00314,2025-12-12 16:46:00,CMP001,CH01
T000541,C00314,2025-12-19 14:33:00,CMP005,CH03
T000542,C00315,2025-08-14 00:00:00,CMP005,CH03
T000543,C00315,2025-08-15 06:48:00,CMP004,CH02
T000544,C00315,2025-08-20 19:43:00,CMP004,CH02
T000545,C00316,2025-01-12 00:00:00,CMP001,CH01
T000546,C00316,2025-01-17 19:17:00,CMP002,CH01
T000547,C00316,2025-01-23 07:42:00,CMP003,CH02
T000548,C00317,2025-05-07 00:00:00,CMP001,CH01
T000549,C00317,2025-05-11 01:01:00,CMP002,CH01
T000550,C00317,2025-05-17 22:21:00,CMP003,CH02
T000551,C00317,2025-05-18 22:58:00,CMP002,CH01
T000552,C00317,2025-05-20 07:39:00,CMP001,CH01
T000553,C00318,2025-06-02 00:00:00,CMP001,CH01
T000554,C00319,2025-09-09 00:00:00,CMP002,CH01
T000555,C00319,2025-09-15 17:44:00,CMP003,CH02
T000556,C00319,2025-09-18 13:40:00,CMP003,CH02
T000557,C00319,2025-09-21 04:01:00,CMP003,CH02
T000558,C00320,2025-09-26 00:00:00,CMP004,CH02
T000559,C00321,2025-12-18 00:00:00,CMP002,CH01
T000560,C00321,2025-12-21 23:17:00,CMP002,CH01
T000561,C00322,2025-02-28 00:00:00,CMP004,CH02
T000562,C00322,2025-03-04 00:13:00,CMP005,CH03
T000563,C00322,2025-03-09 06:02:00,CMP004,CH02
T000564,C00323,2025-04-16 00:00:00,CMP003,CH02
T000565,C00323,2025-04-20 06:25:00,CMP004,CH02
T000566,C00323,2025-04-28 02:37:00,CMP001,CH01
T000567,C00324,2025-12-22 00:00:00,CMP001,CH01
T000568,C00326,2025-07-31 00:00:00,CMP002,CH01
T000569,C00326,2025-08-07 08:33:00,CMP002,CH01
T000570,C00327,2025-04-29 00:00:00,CMP002,CH01
T000571,C00329,2025-02-24 00:00:00,CMP002,CH01
T000572,C00329,2025-02-27 05:36:00,CMP002,CH01
T000573,C00330,2025-09-20 00:00:00,CMP002,CH01
T000574,C00331,2025-05-18 00:00:00,CMP002,CH01
T000575,C00331,2025-05-19 11:28:00,CMP001,CH01
T000576,C00335,2025-12-26 00:00:00,CMP002,CH01
T000577,C00335,2025-12-27 02:26:00,CMP003,CH02
T000578,C00335,2025-12-28 05:45:00,CMP002,CH01
T000579,C00337,2025-02-15 00:00:00,CMP003,CH02
T000580,C00339,2025-06-20 00:00:00,CMP002,CH01
T000581,C00339,2025-06-26 20:17:00,CMP002,CH01
T000582,C00340,2025-09-14 00:00:00,CMP005,CH03
T000583,C00340,2025-09-18 16:48:00,CMP002,CH01
T000584,C00342,2025-05-17 00:00:00,CMP004,CH02
T000585,C00342,2025-05-19 09:56:00,CMP004,CH02
T000586,C00342,2025-05-23 06:39:00,CMP002,CH01
T000587,C00343,2025-08-06 00:00:00,CMP001,CH01
T000588,C00343,2025-08-08 00:54:00,CMP001,CH01
T000589,C00344,2025-03-19 00:00:00,CMP002,CH01
T000590,C00344,2025-03-21 07:33:00,CMP002,CH01
T000591,C00344,2025-03-26 23:31:00,CMP002,CH01
T000592,C00344,2025-03-29 21:37:00,CMP003,CH02
T000593,C00344,2025-04-05 12:24:00,CMP004,CH02
T000594,C00345,2025-10-01 00:00:00,CMP002,CH01
T000595,C00345,2025-10-08 01:37:00,CMP002,CH01
T000596,C00345,2025-10-14 22:05:00,CMP001,CH01
T000597,C00346,2025-11-06 00:00:00,CMP003,CH02
T000598,C00348,2025-01-17 00:00:00,CMP003,CH02
T000599,C00348,2025-01-18 06:26:00,CMP004,CH02
T000600,C00348,2025-01-25 15:20:00,CMP004,CH02
T000601,C00348,2025-02-01 15:35:00,CMP002,CH01
T000602,C00349,2025-04-07 00:00:00,CMP004,CH02
T000603,C00349,2025-04-11 14:02:00,CMP001,CH01
T000604,C00349,2025-04-15 19:53:00,CMP002,CH01
T000605,C00350,2025-06-21 00:00:00,CMP004,CH02
T000606,C00350,2025-06-22 09:51:00,CMP001,CH01
T000607,C00351,2025-07-18 00:00:00,CMP002,CH01
T000608,C00351,2025-07-21 09:08:00,CMP004,CH02
T000609,C00351,2025-07-28 07:38:00,CMP004,CH02
T000610,C00352,2025-09-01 00:00:00,CMP002,CH01
T000611,C00352,2025-09-06 00:00:00,CMP001,CH01
T000612,C00353,2025-08-17 00:00:00,CMP001,CH01
T000613,C00354,2025-05-26 00:00:00,CMP003,CH02
T000614,C00354,2025-05-29 18:11:00,CMP001,CH01
T000615,C00354,2025-06-04 22:03:00,CMP002,CH01
T000616,C00355,2025-08-05 00:00:00,CMP002,CH01
T000617,C00355,2025-08-11 16:38:00,CMP002,CH01
T000618,C00355,2025-08-13 14:21:00,CMP004,CH02
T000619,C00355,2025-08-14 16:49:00,CMP001,CH01
T000620,C00356,2025-11-15 00:00:00,CMP002,CH01
T000621,C00356,2025-11-21 10:28:00,CMP002,CH01
T000622,C00357,2025-05-19 00:00:00,CMP004,CH02
T000623,C00357,2025-05-26 18:19:00,CMP003,CH02
T000624,C00358,2025-03-30 00:00:00,CMP003,CH02
T000625,C00358,2025-04-05 07:20:00,CMP004,CH02
T000626,C00358,2025-04-12 12:10:00,CMP005,CH03
T000627,C00358,2025-04-20 05:22:00,CMP003,CH02
T000628,C00360,2025-08-30 00:00:00,CMP004,CH02
T000629,C00360,2025-09-06 12:42:00,CMP002,CH01
T000630,C00361,2025-03-12 00:00:00,CMP002,CH01
T000631,C00362,2025-12-31 00:00:00,CMP002,CH01
T000632,C00362,2026-01-07 02:21:00,CMP003,CH02
T000633,C00362,2026-01-10 02:07:00,CMP005,CH03
T000634,C00364,2025-08-28 00:00:00,CMP005,CH03
T000635,C00364,2025-09-03 16:50:00,CMP003,CH02
T000636,C00364,2025-09-05 16:49:00,CMP001,CH01
T000637,C00364,2025-09-12 10:56:00,CMP001,CH01
T000638,C00365,2025-07-25 00:00:00,CMP002,CH01
T000639,C00365,2025-07-29 22:41:00,CMP001,CH01
T000640,C00366,2025-01-31 00:00:00,CMP004,CH02
T000641,C00366,2025-02-04 11:51:00,CMP002,CH01
T000642,C00367,2025-04-19 00:00:00,CMP005,CH03
T000643,C00367,2025-04-26 21:33:00,CMP005,CH03
T000644,C00367,2025-05-04 18:21:00,CMP002,CH01
T000645,C00368,2025-12-09 00:00:00,CMP002,CH01
T000646,C00368,2025-12-12 17:43:00,CMP004,CH02
T000647,C00369,2025-08-29 00:00:00,CMP003,CH02
T000648,C00371,2025-03-30 00:00:00,CMP002,CH01
T000649,C00371,2025-03-31 05:05:00,CMP004,CH02
T000650,C00372,2025-03-25 00:00:00,CMP004,CH02
T000651,C00373,2025-01-31 00:00:00,CMP003,CH02
T000652,C00373,2025-02-06 12:26:00,CMP004,CH02
T000653,C00373,2025-02-09 05:53:00,CMP002,CH01
T000654,C00373,2025-02-15 12:28:00,CMP005,CH03
T000655,C00373,2025-02-23 07:09:00,CMP005,CH03
T000656,C00374,2025-12-09 00:00:00,CMP003,CH02
T000657,C00374,2025-12-10 22:00:00,CMP004,CH02
T000658,C00376,2025-10-31 00:00:00,CMP004,CH02
T000659,C00376,2025-11-01 14:02:00,CMP004,CH02
T000660,C00378,2025-11-20 00:00:00,CMP003,CH02
T000661,C00379,2025-08-11 00:00:00,CMP004,CH02
T000662,C00379,2025-08-16 07:10:00,CMP001,CH01
T000663,C00380,2025-09-21 00:00:00,CMP001,CH01
T000664,C00380,2025-09-26 08:38:00,CMP001,CH01
T000665,C00381,2025-06-05 00:00:00,CMP003,CH02
T000666,C00381,2025-06-12 13:59:00,CMP003,CH02
T000667,C00382,2025-09-01 00:00:00,CMP004,CH02
T000668,C00383,2025-06-12 00:00:00,CMP002,CH01
T000669,C00383,2025-06-16 15:25:00,CMP002,CH01
T000670,C00384,2025-03-24 00:00:00,CMP003,CH02
T000671,C00384,2025-03-28 18:17:00,CMP002,CH01
T000672,C00386,2025-01-21 00:00:00,CMP001,CH01
T000673,C00386,2025-01-24 04:48:00,CMP001,CH01
T000674,C00386,2025-01-26 17:59:00,CMP002,CH01
T000675,C00386,2025-01-28 19:12:00,CMP001,CH01
T000676,C00387,2025-05-11 00:00:00,CMP002,CH01
T000677,C00387,2025-05-14 14:14:00,CMP001,CH01
T000678,C00387,2025-05-20 13:02:00,CMP001,CH01
T000679,C00387,2025-05-24 21:51:00,CMP004,CH02
T000680,C00387,2025-05-31 10:05:00,CMP002,CH01
T000681,C00388,2025-03-18 00:00:00,CMP002,CH01
T000682,C00389,2025-03-06 00:00:00,CMP002,CH01
T000683,C00390,2025-10-22 00:00:00,CMP003,CH02
T000684,C00390,2025-10-23 01:46:00,CMP004,CH02
T000685,C00390,2025-10-30 08:11:00,CMP004,CH02
T000686,C00391,2025-04-10 00:00:00,CMP001,CH01
T000687,C00391,2025-04-14 07:13:00,CMP005,CH03
T000688,C00391,2025-04-16 11:47:00,CMP005,CH03
T000689,C00391,2025-04-22 23:57:00,CMP004,CH02
T000690,C00392,2025-04-23 00:00:00,CMP002,CH01
T000691,C00392,2025-04-25 05:21:00,CMP004,CH02
T000692,C00393,2025-04-28 00:00:00,CMP004,CH02
T000693,C00394,2025-01-28 00:00:00,CMP001,CH01
T000694,C00394,2025-02-03 18:19:00,CMP001,CH01
T000695,C00394,2025-02-06 03:18:00,CMP004,CH02
T000696,C00395,2025-04-12 00:00:00,CMP001,CH01
T000697,C00396,2025-11-17 00:00:00,CMP003,CH02
T000698,C00397,2025-07-07 00:00:00,CMP002,CH01
T000699,C00397,2025-07-14 02:08:00,CMP002,CH01
T000700,C00398,2025-05-18 00:00:00,CMP002,CH01
T000701,C00398,2025-05-22 03:37:00,CMP003,CH02
T000702,C00398,2025-05-29 00:17:00,CMP002,CH01
T000703,C00399,2025-08-04 00:00:00,CMP003,CH02
T000704,C00399,2025-08-08 17:01:00,CMP004,CH02
T000705,C00400,2025-12-28 00:00:00,CMP002,CH01
T000706,C00401,2025-02-19 00:00:00,CMP002,CH01
T000707,C00401,2025-02-25 22:34:00,CMP004,CH02
T000708,C00401,2025-03-02 18:16:00,CMP001,CH01
T000709,C00402,2025-03-16 00:00:00,CMP003,CH02
T000710,C00402,2025-03-20 06:41:00,CMP005,CH03
T000711,C00403,2025-11-12 00:00:00,CMP001,CH01
T000712,C00403,2025-11-18 04:33:00,CMP005,CH03
T000713,C00404,2025-04-24 00:00:00,CMP003,CH02
T000714,C00404,2025-04-29 19:29:00,CMP005,CH03
T000715,C00404,2025-05-06 17:02:00,CMP004,CH02
T000716,C00405,2025-01-12 00:00:00,CMP001,CH01
T000717,C00405,2025-01-13 19:32:00,CMP002,CH01
T000718,C00405,2025-01-19 16:58:00,CMP005,CH03
T000719,C00406,2025-12-17 00:00:00,CMP004,CH02
T000720,C00407,2025-08-11 00:00:00,CMP004,CH02
T000721,C00407,2025-08-17 20:33:00,CMP002,CH01
T000722,C00408,2025-04-25 00:00:00,CMP005,CH03
T000723,C00408,2025-04-29 13:30:00,CMP001,CH01
T000724,C00409,2025-08-08 00:00:00,CMP001,CH01
T000725,C00409,2025-08-13 18:22:00,CMP004,CH02
T000726,C00410,2025-06-21 00:00:00,CMP001,CH01
T000727,C00411,2025-02-22 00:00:00,CMP002,CH01
T000728,C00412,2025-08-15 00:00:00,CMP002,CH01
T000729,C00412,2025-08-20 21:26:00,CMP001,CH01
T000730,C00412,2025-08-26 06:05:00,CMP002,CH01
T000731,C00412,2025-08-31 15:05:00,CMP001,CH01
T000732,C00413,2025-05-27 00:00:00,CMP002,CH01
T000733,C00413,2025-05-31 21:41:00,CMP002,CH01
T000734,C00413,2025-06-02 12:44:00,CMP003,CH02
T000735,C00414,2025-02-16 00:00:00,CMP001,CH01
T000736,C00415,2025-04-15 00:00:00,CMP002,CH01
T000737,C00415,2025-04-19 07:43:00,CMP004,CH02
T000738,C00415,2025-04-21 19:30:00,CMP002,CH01
T000739,C00416,2025-04-06 00:00:00,CMP001,CH01
T000740,C00416,2025-04-12 06:18:00,CMP005,CH03
T000741,C00417,2025-02-03 00:00:00,CMP002,CH01
T000742,C00417,2025-02-07 00:51:00,CMP001,CH01
T000743,C00419,2025-10-08 00:00:00,CMP003,CH02
T000744,C00420,2025-08-15 00:00:00,CMP001,CH01
T000745,C00422,2025-06-05 00:00:00,CMP005,CH03
T000746,C00422,2025-06-09 17:56:00,CMP003,CH02
T000747,C00423,2025-07-02 00:00:00,CMP003,CH02
T000748,C00423,2025-07-08 08:05:00,CMP002,CH01
T000749,C00424,2025-12-10 00:00:00,CMP001,CH01
T000750,C00424,2025-12-12 15:06:00,CMP005,CH03
T000751,C00424,2025-12-16 13:48:00,CMP003,CH02
T000752,C00425,2025-06-29 00:00:00,CMP004,CH02
T000753,C00426,2025-08-11 00:00:00,CMP005,CH03
T000754,C00427,2025-04-20 00:00:00,CMP003,CH02
T000755,C00427,2025-04-22 17:28:00,CMP004,CH02
T000756,C00427,2025-04-24 17:17:00,CMP004,CH02
T000757,C00427,2025-05-01 03:25:00,CMP003,CH02
T000758,C00428,2025-08-12 00:00:00,CMP002,CH01
T000759,C00428,2025-08-13 17:12:00,CMP002,CH01
T000760,C00429,2025-02-16 00:00:00,CMP003,CH02
T000761,C00429,2025-02-23 17:32:00,CMP001,CH01
T000762,C00430,2025-07-01 00:00:00,CMP001,CH01
T000763,C00430,2025-07-08 12:32:00,CMP002,CH01
T000764,C00430,2025-07-11 04:34:00,CMP002,CH01
T000765,C00432,2025-01-24 00:00:00,CMP003,CH02
T000766,C00433,2025-07-19 00:00:00,CMP002,CH01
T000767,C00433,2025-07-26 19:40:00,CMP001,CH01
T000768,C00433,2025-07-29 05:29:00,CMP004,CH02
T000769,C00433,2025-08-01 14:02:00,CMP002,CH01
T000770,C00434,2025-02-22 00:00:00,CMP003,CH02
T000771,C00435,2025-08-20 00:00:00,CMP001,CH01
T000772,C00436,2025-06-08 00:00:00,CMP002,CH01
T000773,C00436,2025-06-11 12:27:00,CMP001,CH01
T000774,C00437,2025-09-02 00:00:00,CMP002,CH01
T000775,C00438,2025-10-26 00:00:00,CMP001,CH01
T000776,C00438,2025-11-01 02:27:00,CMP001,CH01
T000777,C00439,2025-05-02 00:00:00,CMP004,CH02
T000778,C00439,2025-05-09 21:25:00,CMP003,CH02
T000779,C00441,2025-09-15 00:00:00,CMP004,CH02
T000780,C00441,2025-09-21 02:40:00,CMP003,CH02
T000781,C00442,2025-06-04 00:00:00,CMP001,CH01
T000782,C00442,2025-06-09 19:14:00,CMP001,CH01
T000783,C00442,2025-06-13 00:08:00,CMP003,CH02
T000784,C00443,2025-02-21 00:00:00,CMP004,CH02
T000785,C00443,2025-02-26 10:20:00,CMP004,CH02
T000786,C00444,2025-09-04 00:00:00,CMP001,CH01
T000787,C00444,2025-09-09 00:06:00,CMP005,CH03
T000788,C00444,2025-09-10 02:17:00,CMP004,CH02
T000789,C00446,2025-10-05 00:00:00,CMP001,CH01
T000790,C00446,2025-10-08 17:03:00,CMP002,CH01
T000791,C00447,2025-10-18 00:00:00,CMP004,CH02
T000792,C00447,2025-10-19 06:58:00,CMP002,CH01
T000793,C00448,2025-07-02 00:00:00,CMP002,CH01
T000794,C00449,2025-10-31 00:00:00,CMP001,CH01
T000795,C00449,2025-11-05 13:34:00,CMP002,CH01
T000796,C00449,2025-11-11 03:24:00,CMP003,CH02
T000797,C00450,2025-11-25 00:00:00,CMP002,CH01
T000798,C00450,2025-11-27 19:54:00,CMP001,CH01
T000799,C00451,2025-07-07 00:00:00,CMP001,CH01
T000800,C00451,2025-07-13 03:38:00,CMP002,CH01
T000801,C00451,2025-07-15 21:52:00,CMP001,CH01
T000802,C00452,2025-10-23 00:00:00,CMP002,CH01
T000803,C00453,2025-05-16 00:00:00,CMP001,CH01
T000804,C00453,2025-05-17 06:30:00,CMP004,CH02
T000805,C00453,2025-05-18 22:01:00,CMP002,CH01
T000806,C00453,2025-05-24 09:25:00,CMP001,CH01
T000807,C00454,2025-07-24 00:00:00,CMP001,CH01
T000808,C00455,2025-03-09 00:00:00,CMP004,CH02
T000809,C00455,2025-03-15 07:58:00,CMP001,CH01
T000810,C00456,2025-02-07 00:00:00,CMP002,CH01
T000811,C00457,2025-03-02 00:00:00,CMP003,CH02
T000812,C00458,2025-03-04 00:00:00,CMP003,CH02
T000813,C00458,2025-03-06 21:45:00,CMP003,CH02
T000814,C00458,2025-03-09 19:24:00,CMP004,CH02
T000815,C00459,2025-07-02 00:00:00,CMP003,CH02
T000816,C00459,2025-07-08 16:49:00,CMP002,CH01
T000817,C00460,2025-03-19 00:00:00,CMP001,CH01
T000818,C00460,2025-03-26 09:52:00,CMP003,CH02
T000819,C00461,2025-09-16 00:00:00,CMP004,CH02
T000820,C00461,2025-09-23 03:54:00,CMP001,CH01
T000821,C00462,2025-10-20 00:00:00,CMP004,CH02
T000822,C00462,2025-10-27 17:03:00,CMP005,CH03
T000823,C00463,2025-02-03 00:00:00,CMP001,CH01
T000824,C00464,2025-09-23 00:00:00,CMP001,CH01
T000825,C00464,2025-09-30 08:49:00,CMP001,CH01
T000826,C00466,2025-05-11 00:00:00,CMP004,CH02
T000827,C00467,2025-10-05 00:00:00,CMP004,CH02
T000828,C00468,2025-05-12 00:00:00,CMP001,CH01
T000829,C00468,2025-05-19 17:53:00,CMP001,CH01
T000830,C00468,2025-05-24 12:13:00,CMP002,CH01
T000831,C00468,2025-05-29 23:14:00,CMP004,CH02
T000832,C00469,2025-06-20 00:00:00,CMP004,CH02
T000833,C00469,2025-06-25 01:26:00,CMP004,CH02
T000834,C00469,2025-07-01 15:42:00,CMP002,CH01
T000835,C00470,2025-11-13 00:00:00,CMP003,CH02
T000836,C00470,2025-11-20 11:36:00,CMP003,CH02
T000837,C00471,2025-05-21 00:00:00,CMP001,CH01
T000838,C00471,2025-05-23 21:39:00,CMP003,CH02
T000839,C00471,2025-05-27 17:01:00,CMP002,CH01
T000840,C00473,2025-04-02 00:00:00,CMP002,CH01
T000841,C00473,2025-04-04 21:48:00,CMP003,CH02
T000842,C00473,2025-04-08 12:13:00,CMP004,CH02
T000843,C00474,2025-06-26 00:00:00,CMP001,CH01
T000844,C00474,2025-06-27 12:54:00,CMP005,CH03
T000845,C00474,2025-07-01 17:27:00,CMP005,CH03
T000846,C00476,2025-12-11 00:00:00,CMP004,CH02
T000847,C00476,2025-12-16 10:37:00,CMP005,CH03
T000848,C00476,2025-12-19 08:01:00,CMP001,CH01
T000849,C00476,2025-12-26 22:25:00,CMP001,CH01
T000850,C00476,2026-01-03 10:49:00,CMP001,CH01
T000851,C00477,2025-04-08 00:00:00,CMP002,CH01
T000852,C00477,2025-04-13 04:17:00,CMP004,CH02
T000853,C00478,2025-12-12 00:00:00,CMP002,CH01
T000854,C00478,2025-12-18 01:07:00,CMP002,CH01
T000855,C00478,2025-12-22 07:00:00,CMP002,CH01
T000856,C00478,2025-12-27 04:18:00,CMP001,CH01
T000857,C00481,2025-03-09 00:00:00,CMP001,CH01
T000858,C00481,2025-03-15 04:20:00,CMP001,CH01
T000859,C00481,2025-03-17 10:41:00,CMP001,CH01
T000860,C00482,2025-01-01 00:00:00,CMP003,CH02
T000861,C00482,2025-01-07 16:53:00,CMP003,CH02
T000862,C00482,2025-01-13 05:49:00,CMP001,CH01
T000863,C00484,2025-01-29 00:00:00,CMP002,CH01
T000864,C00484,2025-01-31 00:40:00,CMP002,CH01
T000865,C00484,2025-02-06 08:01:00,CMP001,CH01
T000866,C00484,2025-02-07 14:47:00,CMP001,CH01
T000867,C00484,2025-02-11 02:45:00,CMP002,CH01
T000868,C00485,2025-05-28 00:00:00,CMP003,CH02
T000869,C00485,2025-05-30 04:08:00,CMP004,CH02
T000870,C00487,2025-03-17 00:00:00,CMP005,CH03
T000871,C00487,2025-03-22 08:58:00,CMP002,CH01
T000872,C00488,2025-05-22 00:00:00,CMP005,CH03
T000873,C00489,2025-10-03 00:00:00,CMP005,CH03
T000874,C00489,2025-10-07 16:14:00,CMP002,CH01
T000875,C00489,2025-10-14 22:57:00,CMP004,CH02
T000876,C00490,2025-03-19 00:00:00,CMP003,CH02
T000877,C00490,2025-03-22 01:48:00,CMP001,CH01
T000878,C00490,2025-03-23 15:47:00,CMP003,CH02
T000879,C00491,2025-10-17 00:00:00,CMP004,CH02
T000880,C00491,2025-10-23 16:05:00,CMP003,CH02
T000881,C00492,2025-10-18 00:00:00,CMP002,CH01
T000882,C00492,2025-10-25 09:10:00,CMP005,CH03
T000883,C00492,2025-10-28 23:43:00,CMP004,CH02
T000884,C00492,2025-11-05 13:34:00,CMP001,CH01
T000885,C00493,2025-05-25 00:00:00,CMP004,CH02
T000886,C00493,2025-06-01 11:55:00,CMP001,CH01
T000887,C00493,2025-06-04 10:14:00,CMP003,CH02
T000888,C00494,2025-09-10 00:00:00,CMP004,CH02
T000889,C00494,2025-09-12 10:19:00,CMP002,CH01
T000890,C00495,2025-06-17 00:00:00,CMP001,CH01
T000891,C00495,2025-06-21 16:43:00,CMP003,CH02
T000892,C00496,2025-05-08 00:00:00,CMP002,CH01
T000893,C00496,2025-05-11 07:35:00,CMP004,CH02
T000894,C00497,2025-05-15 00:00:00,CMP002,CH01
T000895,C00497,2025-05-19 13:24:00,CMP005,CH03
T000896,C00499,2025-10-07 00:00:00,CMP005,CH03
T000897,C00500,2025-09-14 00:00:00,CMP002,CH01
T000898,C00500,2025-09-20 21:08:00,CMP001,CH01
T000899,C00502,2025-04-21 00:00:00,CMP004,CH02
T000900,C00503,2025-02-22 00:00:00,CMP002,CH01
T000901,C00503,2025-03-01 22:08:00,CMP002,CH01
T000902,C00503,2025-03-03 19:49:00,CMP001,CH01
T000903,C00505,2025-02-12 00:00:00,CMP002,CH01
T000904,C00505,2025-02-15 07:00:00,CMP003,CH02
T000905,C00505,2025-02-16 07:51:00,CMP002,CH01
T000906,C00506,2025-11-02 00:00:00,CMP002,CH01
T000907,C00507,2025-05-19 00:00:00,CMP005,CH03
T000908,C00507,2025-05-21 02:38:00,CMP004,CH02
T000909,C00507,2025-05-28 17:44:00,CMP004,CH02
T000910,C00508,2025-05-05 00:00:00,CMP004,CH02
T000911,C00508,2025-05-12 18:59:00,CMP002,CH01
T000912,C00509,2025-01-15 00:00:00,CMP001,CH01
T000913,C00509,2025-01-22 01:47:00,CMP001,CH01
T000914,C00510,2025-11-04 00:00:00,CMP003,CH02
T000915,C00511,2025-07-02 00:00:00,CMP004,CH02
T000916,C00511,2025-07-08 13:40:00,CMP001,CH01
T000917,C00512,2025-09-01 00:00:00,CMP003,CH02
T000918,C00513,2025-03-08 00:00:00,CMP001,CH01
T000919,C00513,2025-03-13 18:09:00,CMP002,CH01
T000920,C00513,2025-03-17 00:38:00,CMP002,CH01
T000921,C00514,2025-05-28 00:00:00,CMP003,CH02
T000922,C00514,2025-05-29 06:13:00,CMP001,CH01
T000923,C00516,2025-06-14 00:00:00,CMP002,CH01
T000924,C00516,2025-06-15 14:00:00,CMP002,CH01
T000925,C00516,2025-06-18 11:07:00,CMP005,CH03
T000926,C00518,2025-04-22 00:00:00,CMP004,CH02
T000927,C00518,2025-04-27 14:19:00,CMP002,CH01
T000928,C00518,2025-05-04 05:35:00,CMP001,CH01
T000929,C00518,2025-05-05 13:00:00,CMP002,CH01
