customer_id,country,signup_date,acquisition_campaign_id
C00718,Indonesia,2025-09-19,
C00719,Indonesia,2025-06-28,CMP003
C00720,Thailand,2025-11-27,
C00721,Indonesia,2025-05-01,
C00722,Indonesia,2025-05-12,CMP002
C00723,Indonesia,2025-11-05,
C00724,Indonesia,2025-12-02,
C00725,Indonesia,2025-11-18,
C00726,Thailand,2025-10-16,
C00727,Thailand,2025-08-18,
C00728,Thailand,2025-10-17,
C00729,Indonesia,2025-11-16,CMP003
C00730,Indonesia,2025-11-18,
C00731,Indonesia,2025-08-14,
C00732,Thailand,2025-08-15,
C00733,Indonesia,2025-05-21,
C00734,Indonesia,2025-06-30,
C00735,Indonesia,2025-06-08,CMP001
C00736,Indonesia,2025-01-20,CMP003
C00737,Indonesia,2025-05-27,CMP002
C00738,Thailand,2025-02-16,CMP003
C00739,Indonesia,2025-09-17,CMP001
C00740,Indonesia,2025-10-25,CMP004
C00741,Indonesia,2025-01-22,CMP001
C00742,Thailand,2025-10-20,
C00743,Thailand,2025-06-14,CMP001
C00744,Indonesia,2025-09-14,CMP004
C00745,Indonesia,2025-02-01,
C00746,Singapore,2025-06-25,
C00747,Indonesia,2025-02-13,
C00748,Indonesia,2025-03-30,
C00749,Indonesia,2025-12-29,
C00750,Indonesia,2025-08-13,
C00751,Indonesia,2025-11-09,CMP003
C00752,Singapore,2025-07-10,CMP005
C00753,Indonesia,2025-07-18,
C00754,Thailand,2025-06-23,CMP001
C00755,Thailand,2025-01-27,CMP001
C00756,Indonesia,2025-11-28,
C00757,Indonesia,2025-06-18,
C00758,Indonesia,2025-12-14,
C00759,Thailand,2025-05-10,CMP003
C00760,Singapore,2025-12-03,CMP005
C00761,Singapore,2025-11-05,
C00762,Indonesia,2025-06-20,CMP005
C00763,Indonesia,2025-12-06,
C00764,Indonesia,2025-06-29,CMP005
C00765,Thailand,2025-12-02,
C00766,Indonesia,2025-07-20,CMP003
C00767,Singapore,2025-12-29,
C00768,Indonesia,2025-06-08,CMP004
C00769,Thailand,2025-11-26,
C00770,Thailand,2025-03-07,
C00771,Singapore,2025-12-17,
C00772,Thailand,2025-02-17,
C00773,Indonesia,2025-08-05,CMP004
C00774,Indonesia,2025-01-10,
C00775,Singapore,2025-04-03,
C00776,Singapore,2025-06-24,CMP005
C00777,Indonesia,2025-09-06,
C00778,Indonesia,2025-03-12,CMP001
C00779,Thailand,2025-06-01,CMP004
C00780,Indonesia,2025-02-21,
C00781,Thailand,2025-10-04,
C00782,Indonesia,2025-09-27,
C00783,Singapore,2025-06-22,
C00784,Indonesia,2025-11-13,
C00785,Indonesia,2025-07-12,CMP004
C00786,Thailand,2025-04-03,CMP001
C00787,Thailand,2025-11-16,CMP002
C00788,Thailand,2025-03-26,
C00789,Indonesia,2025-01-23,CMP005
C00790,Thailand,2025-12-13,
C00791,Thailand,2025-08-16,CMP002
C00792,Indonesia,2025-08-18,CMP003
C00793,Indonesia,2025-05-03,CMP001
C00794,Singapore,2025-08-29,CMP003
C00795,Indonesia,2025-04-10,
C00796,Singapore,2025-10-20,CMP004
C00797,Thailand,2025-08-25,CMP005
C00798,Indonesia,2025-07-15,
C00799,Singapore,2025-08-03,
C00800,Thailand,2025-04-13,
C00801,Singapore,2025-03-12,CMP005
C00802,Thailand,2025-01-27,CMP003
C00803,Indonesia,2025-07-10,CMP002
C00804,Thailand,2025-02-22,CMP003
C00805,Singapore,2025-09-22,CMP002
C00806,Indonesia,2025-05-26,CMP003
C00807,Indonesia,2025-03-24,
C00808,Indonesia,2025-09-20,CMP003
C00809,Indonesia,2025-08-12,
C00810,Thailand,2025-04-24,
C00811,Singapore,2025-06-28,CMP002
C00812,Indonesia,2025-08-01,
C00813,Indonesia,2025-09-15,CMP002
C00814,Singapore,2025-07-17,
C00815,Indonesia,2025-07-11,CMP003
C00816,Singapore,2025-06-13,
C00817,Indonesia,2025-11-29,
C00818,Indonesia,2025-03-16,CMP002
C00819,Singapore,2025-05-27,
C00820,Thailand,2025-08-30,CMP003
C00821,Thailand,2025-03-13,
C00822,Indonesia,2025-08-29,CMP004
C00823,Singapore,2025-01-03,CMP005
C00824,Indonesia,2025-01-10,
C00825,Indonesia,2025-03-18,CMP003
C00826,Indonesia,2025-11-08,
C00827,Thailand,2025-02-26,
C00828,Indonesia,2025-05-02,CMP005
C00829,Indonesia,2025-01-25,
C00830,Thailand,2025-11-24,CMP004
C00831,Indonesia,2025-08-23,
C00832,Indonesia,2025-09-13,
C00833,Thailand,2025-01-09,CMP004
C00834,Indonesia,2025-10-22,CMP003
C00835,Indonesia,2025-03-15,CMP003
C00836,Thailand,2025-01-01,
C00837,Indonesia,2025-05-04,
C00838,Thailand,2025-04-06,
C00839,Indonesia,2025-02-13,
C00840,Indonesia,2025-07-04,CMP005
C00841,Indonesia,2025-09-27,
C00842,Indonesia,2025-09-17,
C00843,Singapore,2025-07-19,
C00844,Thailand,2025-01-23,CMP002
C00845,Indonesia,2025-07-11,CMP001
C00846,Indonesia,2025-01-09,
C00847,Indonesia,2025-02-04,CMP005
C00848,Thailand,2025-12-03,CMP002
C00849,Thailand,2025-10-25,CMP001
C00850,Indonesia,2025-06-20,
C00851,Indonesia,2025-06-30,
C00852,Indonesia,2025-11-26,CMP004
C00853,Indonesia,2025-12-17,
C00854,Indonesia,2025-12-23,
C00855,Thailand,2025-04-04,
C00856,Thailand,2025-02-02,
C00857,Indonesia,2025-08-23,
C00858,Indonesia,2025-04-14,CMP004
C00859,Singapore,2025-04-13,
C00860,Singapore,2025-06-11,CMP003
C00861,Indonesia,2025-09-21,
C00862,Indonesia,2025-10-06,
C00863,Thailand,2025-01-19,
C00864,Indonesia,2025-04-08,CMP004
C00865,Singapore,2025-01-25,CMP003
C00866,Indonesia,2025-06-19,
C00867,Indonesia,2025-07-08,CMP003
C00868,Thailand,2025-07-24,CMP001
C00869,Indonesia,2025-07-17,CMP003
C00870,Indonesia,2025-04-06,
C00871,Indonesia,2025-09-12,CMP002
C00872,Indonesia,2025-09-23,CMP003
C00873,Thailand,2025-02-12,
C00874,Indonesia,2025-02-10,CMP001
C00875,Indonesia,2025-04-03,
C00876,Indonesia,2025-06-14,CMP003
C00877,Thailand,2025-06-17,CMP005
C00878,Indonesia,2025-06-06,
C00879,Indonesia,2025-08-07,
C00880,Indonesia,2025-08-16,CMP005
C00881,Thailand,2025-01-22,CMP003
C00882,Thailand,2025-06-30,CMP002
C00883,Indonesia,2025-08-11,
C00884,Indonesia,2025-01-30,
C00885,Indonesia,2025-11-23,
C00886,Thailand,2025-09-20,CMP004
C00887,Indonesia,2025-12-14,
C00888,Indonesia,2025-01-16,CMP001
C00889,Thailand,2025-11-08,CMP003
C00890,Indonesia,2025-08-13,CMP003
C00891,Indonesia,2025-02-04,CMP002
C00892,Indonesia,2025-11-27,CMP002
C00893,Singapore,2025-07-16,CMP002
C00894,Thailand,2025-01-17,CMP001
C00895,Indonesia,2025-12-14,CMP001
C00896,Indonesia,2025-07-09,
C00897,Indonesia,2025-02-09,
C00898,Indonesia,2025-09-29,
C00899,Thailand,2025-06-10,
C00900,Singapore,2025-05-08,CMP002
C00901,Thailand,2025-01-14,CMP001
C00902,Indonesia,2025-09-13,
C00903,Indonesia,2025-10-15,CMP002
C00904,Thailand,2025-05-14,
C00905,Singapore,2025-04-20,CMP001
C00906,Thailand,2025-05-27,
C00907,Indonesia,2025-09-09,
C00908,Singapore,2025-03-11,CMP004
C00909,Indonesia,2025-08-20,CMP001
C00910,Singapore,2025-08-16,
C00911,Singapore,2025-12-16,
C00912,Thailand,2025-06-13,CMP004
C00913,Indonesia,2025-12-30,
C00914,Indonesia,2025-10-05,CMP003
C00915,Singapore,2025-06-03,CMP001
C00916,Thailand,2025-12-31,
C00917,Thailand,2025-12-25,
C00918,Indonesia,2025-07-05,
C00919,Singapore,2025-03-04,
C00920,Indonesia,2025-03-13,
C00921,Indonesia,2025-09-10,CMP001
C00922,Indonesia,2025-10-11,
C00923,Thailand,2025-08-28,
C00924,Indonesia,2025-10-10,
C00925,Indonesia,2025-02-14,CMP002
C00926,Singapore,2025-07-23,CMP003
C00927,Indonesia,2025-09-03,CMP005
C00928,Thailand,2025-07-29,
C00929,Indonesia,2025-02-07,CMP003
C00930,Thailand,2025-06-12,
C00931,Indonesia,2025-08-19,
C00932,Indonesia,2025-09-22,
C00933,Thailand,2025-10-10,CMP002
C00934,Thailand,2025-04-04,CMP002
C00935,Indonesia,2025-03-08,
C00936,Thailand,2025-01-29,CMP001
C00937,Indonesia,2025-09-23,
C00938,Indonesia,2025-03-26,CMP003
C00939,Indonesia,2025-12-30,
C00940,Singapore,2025-09-23,
C00941,Indonesia,2025-02-10,CMP002
C00942,Singapore,2025-11-22,
C00943,Indonesia,2025-05-21,
C00944,Thailand,2025-06-05,CMP001
C00945,Indonesia,2025-02-17,CMP001
C00946,Indonesia,2025-03-28,CMP002
C00947,Indonesia,2025-10-25,CMP003
C00948,Thailand,2025-12-04,
C00949,Indonesia,2025-11-06,CMP005
C00950,Indonesia,2025-10-16,
C00951,Indonesia,2025-01-15,
C00952,Thailand,2025-11-25,
C00953,Thailand,2025-05-16,
C00954,Indonesia,2025-10-20,
C00955,Indonesia,2025-11-24,
C00956,Indonesia,2025-11-18,
C00957,Singapore,2025-11-25,
C00958,Indonesia,2025-09-05,CMP002
C00959,Indonesia,2025-12-17,
C00960,Indonesia,2025-08-21,CMP003
C00961,Indonesia,2025-01-31,
C00962,Indonesia,2025-08-01,
C00963,Indonesia,2025-04-15,
C00964,Indonesia,2025-03-15,
C00965,Thailand,2025-06-13,CMP002
C00966,Singapore,2025-06-26,
C00967,Thailand,2025-03-08,CMP002
C00968,Indonesia,2025-09-21,
C00969,Indonesia,2025-06-13,
C00970,Indonesia,2025-03-04,
C00971,Indonesia,2025-05-07,CMP004
C00972,Indonesia,2025-01-26,CMP003
C00973,Singapore,2025-07-16,
C00974,Indonesia,2025-08-03,
C00975,Thailand,2025-03-23,CMP004
C00976,Thailand,2025-10-23,CMP004
C00977,Thailand,2025-04-08,CMP005
C00978,Singapore,2025-09-13,CMP005
C00979,Indonesia,2025-08-28,
C00980,Indonesia,2025-06-07,
C00981,Singapore,2025-02-16,CMP004
C00982,Indonesia,2025-09-16,CMP002
C00983,Indonesia,2025-05-04,
C00984,Indonesia,2025-06-30,CMP005
C00985,Indonesia,2025-05-25,CMP002
C00986,Thailand,2025-12-01,
C00987,Indonesia,2025-05-27,
C00988,Indonesia,2025-02-25,CMP002
C00989,Thailand,2025-05-16,
C00990,Indonesia,2025-07-26,
C00991,Indonesia,2025-07-25,CMP002
C00992,Indonesia,2025-10-15,CMP002
C00993,Indonesia,2025-10-11,
C00994,Indonesia,2025-07-17,
C00995,Indonesia,2025-10-09,
C00996,Thailand,2025-11-16,CMP001
C00997,Indonesia,2025-03-02,CMP003
C00998,Indonesia,2025-02-19,CMP001
C00999,Indonesia,2025-06-23,
C01000,Thailand,2025-07-07,
C01001,Thailand,2025-04-12,CMP004
C01002,Indonesia,2025-07-25,
C01003,Indonesia,2025-01-24,CMP005
C01004,Thailand,2025-06-20,
C01005,Indonesia,2025-09-23,
C01006,Singapore,2025-11-07,
C01007,Indonesia,2025-03-13,CMP001
C01008,Indonesia,2025-11-10,CMP003
C01009,Singapore,2025-07-21,
C01010,Indonesia,2025-06-03,CMP004
C01011,Thailand,2025-09-17,CMP001
C01012,Indonesia,2025-09-30,
C01013,Indonesia,2025-10-16,
C01014,Indonesia,2025-01-09,
C01015,Indonesia,2025-12-11,
C01016,Indonesia,2025-08-02,CMP004
C01017,Thailand,2025-12-19,
C01018,Indonesia,2025-11-02,CMP005
C01019,Thailand,2025-12-02,
C01020,Indonesia,2025-10-24,
C01021,Indonesia,2025-01-27,CMP001
C01022,Indonesia,2025-03-29,CMP001
C01023,Thailand,2025-11-14,
C01024,Indonesia,2025-07-14,
C01025,Indonesia,2025-12-15,
C01026,Singapore,2025-10-21,CMP003
C01027,Indonesia,2025-02-26,CMP003
C01028,Indonesia,2025-08-14,
C01029,Indonesia,2025-03-19,CMP004
C01030,Indonesia,2025-04-15,
C01031,Singapore,2025-11-10,
C01032,Thailand,2025-02-01,
C01033,Indonesia,2025-09-23,CMP001
C01034,Singapore,2025-06-16,
C01035,Indonesia,2025-09-02,CMP004
C01036,Singapore,2025-06-10,CMP004
C01037,Singapore,2025-08-24,CMP003
C01038,Indonesia,2025-06-25,CMP001
C01039,Thailand,2025-12-13,
C01040,Thailand,2025-12-15,
C01041,Indonesia,2025-12-21,
C01042,Indonesia,2025-09-05,
C01043,Indonesia,2025-05-07,CMP001
C01044,Indonesia,2025-06-02,CMP004
C01045,Thailand,2025-06-02,CMP003
C01046,Indonesia,2025-12-27,
C01047,Indonesia,2025-12-27,
C01048,Indonesia,2025-09-03,
C01049,Indonesia,2025-05-21,
C01050,Thailand,2025-10-21,
C01051,Singapore,2025-07-14,
C01052,Thailand,2025-07-22,CMP004
C01053,Indonesia,2025-03-16,
C01054,Singapore,2025-05-28,
C01055,Indonesia,2025-02-10,CMP003
C01056,Thailand,2025-08-15,CMP001
C01057,Indonesia,2025-09-03,CMP001
C01058,Indonesia,2025-10-03,
C01059,Thailand,2025-10-15,
C01060,Indonesia,2025-03-12,
C01061,Indonesia,2025-10-28,CMP002
C01062,Thailand,2025-01-26,
C01063,Indonesia,2025-09-29,
C01064,Indonesia,2025-04-30,CMP004
C01065,Indonesia,2025-07-31,CMP005
C01066,Indonesia,2025-08-30,CMP004
C01067,Indonesia,2025-03-12,
C01068,Singapore,2025-10-09,CMP004
C01069,Indonesia,2025-03-22,CMP001
C01070,Indonesia,2025-09-01,CMP003
C01071,Thailand,2025-04-13,
C01072,Indonesia,2025-05-28,CMP001
C01073,Indonesia,2025-11-27,
C01074,Thailand,2025-02-15,
C01075,Indonesia,2025-04-29,
C01076,Singapore,2025-01-20,
C01077,Indonesia,2025-03-31,
C01078,Singapore,2025-04-01,
C01079,Singapore,2025-01-19,CMP002
C01080,Thailand,2025-07-23,CMP004
C01081,Singapore,2025-04-06,CMP005
C01082,Singapore,2025-05-29,
C01083,Indonesia,2025-01-05,CMP001
C01084,Indonesia,2025-11-05,CMP004
C01085,Indonesia,2025-06-21,CMP002
C01086,Indonesia,2025-11-25,
C01087,Singapore,2025-09-10,CMP002
C01088,Singapore,2025-03-10,
C01089,Indonesia,2025-08-28,CMP001
C01090,Indonesia,2025-02-27,
C01091,Thailand,2025-08-23,
C01092,Indonesia,2025-04-06,
C01093,Thailand,2025-06-22,CMP002
C01094,Thailand,2025-10-18,CMP001
C01095,Indonesia,2025-04-09,
C01096,Singapore,2025-11-24,CMP002
C01097,Indonesia,2025-08-07,
C01098,Indonesia,2025-02-14,
C01099,Indonesia,2025-02-18,CMP002
C01100,Indonesia,2025-03-13,CMP001
C01101,Indonesia,2025-05-08,CMP003
C01102,Indonesia,2025-07-16,
C01103,Singapore,2025-05-17,CMP004
C01104,Indonesia,2025-06-04,CMP004
C01105,Indonesia,2025-10-21,
C01106,Indonesia,2025-12-01,CMP001
C01107,Indonesia,2025-05-01,
C01108,Indonesia,2025-03-02,
C01109,Indonesia,2025-03-23,
C01110,Singapore,2025-09-15,
C01111,Thailand,2025-12-27,
C01112,Indonesia,2025-12-20,
C01113,Indonesia,2025-06-01,
C01114,Indonesia,2025-04-24,CMP002
C01115,Indonesia,2025-03-10,
C01116,Thailand,2025-08-21,
C01117,Indonesia,2025-11-07,CMP002
C01118,Indonesia,2025-12-26,
C01119,Thailand,2025-08-30,CMP004
C01120,Thailand,2025-12-07,
C01121,Thailand,2025-05-07,CMP005
C01122,Singapore,2025-11-02,CMP002
C01123,Indonesia,2025-02-11,CMP001
C01124,Thailand,2025-09-28,
C01125,Singapore,2025-02-09,
C01126,Indonesia,2025-02-27,
C01127,Singapore,2025-10-08,
C01128,Indonesia,2025-04-14,
C01129,Indonesia,2025-03-18,CMP001
C01130,Indonesia,2025-09-24,CMP002
C01131,Indonesia,2025-12-15,
C01132,Indonesia,2025-10-26,
C01133,Indonesia,2025-09-19,CMP004
C01134,Indonesia,2025-01-29,CMP004
C01135,Indonesia,2025-09-20,CMP003
C01136,Indonesia,2025-10-16,CMP004
C01137,Thailand,2025-08-25,
C01138,Thailand,2025-06-07,CMP001
C01139,Indonesia,2025-07-22,CMP002
C01140,Thailand,2025-01-02,
C01141,Indonesia,2025-10-24,CMP001
C01142,Indonesia,2025-08-05,
C01143,Indonesia,2025-02-02,CMP004
C01144,Singapore,2025-01-31,CMP002
C01145,Singapore,2025-02-05,
C01146,Indonesia,2025-08-30,CMP004
C01147,Indonesia,2025-07-29,CMP002
C01148,Thailand,2025-03-11,
C01149,Singapore,2025-11-27,CMP002
C01150,Singapore,2025-07-11,CMP002
C01151,Indonesia,2025-07-15,
C01152,Indonesia,2025-07-13,
C01153,Singapore,2025-12-16,
C01154,Indonesia,2025-10-04,CMP002
C01155,Indonesia,2025-06-28,CMP003
C01156,Indonesia,2025-10-03,
C01157,Thailand,2025-03-07,
C01158,Thailand,2025-04-25,
C01159,Singapore,2025-01-12,CMP005
C01160,Thailand,2025-08-26,
C01161,Indonesia,2025-10-06,CMP001
C01162,Thailand,2025-07-14,
C01163,Indonesia,2025-05-07,CMP002
C01164,Indonesia,2025-03-21,
C01165,Indonesia,2025-02-27,
C01166,Indonesia,2025-12-05,
C01167,Indonesia,2025-01-09,
C01168,Indonesia,2025-02-04,
C01169,Indonesia,2025-01-18,
C01170,Thailand,2025-12-11,
C01171,Indonesia,2025-01-25,CMP002
C01172,Indonesia,2025-01-23,
C01173,Indonesia,2025-04-30,CMP002
C01174,Indonesia,2025-01-29,
C01175,Indonesia,2025-05-29,CMP004
C01176,Indonesia,2025-10-22,
C01177,Thailand,2025-11-03,
C01178,Indonesia,2025-06-14,
C01179,Singapore,2025-03-15,CMP001
C01180,Indonesia,2025-09-24,
C01181,Indonesia,2025-06-03,CMP008
C01182,Singapore,2025-10-13,
C01183,Thailand,2025-03-31,CMP002
C01184,Indonesia,2025-08-07,CMP004
C01185,Singapore,2025-01-25,
C01186,Thailand,2025-11-26,CMP002
C01187,Indonesia,2025-09-26,CMP003
C01188,Indonesia,2025-08-02,CMP002
C01189,Indonesia,2025-06-03,CMP003
C01190,Indonesia,2025-10-03,
C01191,Indonesia,2025-04-26,
C01192,Indonesia,2025-12-29,
C01193,Singapore,2025-08-26,
C01194,Indonesia,2025-10-15,CMP001
C01195,Indonesia,2025-08-02,CMP001
C01196,Indonesia,2025-03-10,
C01197,Indonesia,2025-05-11,CMP001
C01198,Indonesia,2025-11-28,
C01199,Thailand,2025-08-19,CMP001
C01200,Indonesia,2025-02-17,
C01201,Indonesia,2025-04-08,
C01202,Thailand,2025-07-13,CMP002
C01203,Indonesia,2025-11-05,CMP003
C01204,Indonesia,2025-02-07,CMP002
C01205,Thailand,2025-10-28,CMP005
C01206,Indonesia,2025-10-14,
C01207,Singapore,2025-04-17,CMP005
C01208,Indonesia,2025-06-20,
C01209,Indonesia,2025-01-08,CMP002
C01210,Singapore,2025-04-08,CMP002
C01211,Thailand,2025-03-02,
C01212,Singapore,2025-09-03,
C01213,Thailand,2025-12-23,
C01214,Indonesia,2025-04-15,CMP001
C01215,Indonesia,2025-05-03,
C01216,Indonesia,2025-05-25,CMP003
C01217,Thailand,2025-10-01,
C01218,Indonesia,2025-06-07,
C01219,Singapore,2025-09-20,
C01220,Indonesia,2025-08-27,CMP002
C01221,Thailand,2025-08-29,CMP001
C01222,Singapore,2025-06-13,
C01223,Indonesia,2025-07-09,
C01224,Indonesia,2025-01-24,CMP002
C01225,Thailand,2025-04-24,
C01226,Indonesia,2025-01-09,CMP004
C01227,Indonesia,2025-10-27,CMP003
C01228,Indonesia,2025-08-02,CMP002
C01229,Indonesia,2025-04-11,
C01230,Indonesia,2025-07-14,
C01231,Indonesia,2025-05-06,
C01232,Singapore,2025-12-02,
C01233,Indonesia,2025-06-22,CMP001
C01234,Singapore,2025-09-08,CMP005
C01235,Thailand,2025-11-25,
C01236,Indonesia,2025-08-24,
C01237,Indonesia,2025-06-30,
C01238,Indonesia,2025-10-07,
C01239,Singapore,2025-10-05,CMP001
C01240,Indonesia,2025-01-31,CMP001
C01241,Singapore,2025-02-08,
C01242,Indonesia,2025-12-09,
C01243,Indonesia,2025-01-04,CMP004
C01244,Indonesia,2025-11-19,
C01245,Indonesia,2025-12-29,
C01246,Indonesia,2025-04-22,CMP003
C01247,Indonesia,2025-07-11,CMP002
C01248,Thailand,2025-11-23,
C01249,Singapore,2025-11-12,
C01250,Indonesia,2025-12-04,
C01251,Indonesia,2025-01-04,
C01252,Indonesia,2025-07-30,
C01253,Thailand,2025-09-29,
C01254,Singapore,2025-10-02,CMP005
C01255,Indonesia,2025-01-09,CMP001
C01256,Thailand,2025-12-24,CMP003
C01257,Indonesia,2025-04-02,
C01258,Indonesia,2025-02-19,
C01259,Indonesia,2025-05-04,
C01260,Indonesia,2025-09-27,CMP005
C01261,Indonesia,2025-07-01,CMP003
C01262,Indonesia,2025-07-23,
C01263,Indonesia,2025-07-27,
C01264,Singapore,2025-05-05,CMP004
C01265,Indonesia,2025-04-26,CMP001
C01266,Thailand,2025-02-11,CMP004
C01267,Thailand,2025-11-29,
C01268,Indonesia,2025-02-17,CMP005
C01269,Indonesia,2025-07-13,
C01270,Thailand,2025-01-29,CMP004
C01271,Indonesia,2025-12-26,
C01272,Thailand,2025-09-13,CMP004
C01273,Thailand,2025-11-27,
C01274,Singapore,2025-10-17,
C01275,Singapore,2025-02-18,
C01276,Indonesia,2025-01-22,CMP003
C01277,Singapore,2025-12-21,
C01278,Indonesia,2025-09-01,CMP005
C01279,Thailand,2025-02-08,CMP003
C01280,Singapore,2025-05-24,CMP003
C01281,Thailand,2025-10-16,CMP004
C01282,Singapore,2025-04-02,CMP002
C01283,Indonesia,2025-06-11,
C01284,Indonesia,2025-04-17,
C01285,Thailand,2025-12-31,
C01286,Indonesia,2025-02-09,CMP002
C01287,Indonesia,2025-10-16,
C01288,Thailand,2025-07-19,
C01289,Indonesia,2025-10-04,
C01290,Thailand,2025-03-13,
C01291,Thailand,2025-12-19,
C01292,Thailand,2025-09-14,
C01293,Indonesia,2025-06-27,
C01294,Indonesia,2025-08-12,CMP001
C01295,Indonesia,2025-02-08,
C01296,Singapore,2025-11-11,CMP002
C01297,Singapore,2025-07-23,
C01298,Indonesia,2025-06-17,CMP003
C01299,Thailand,2025-05-20,
C01300,Indonesia,2025-08-19,
C01301,Indonesia,2025-07-02,CMP002
C01302,Indonesia,2025-07-12,CMP005
C01303,Indonesia,2025-12-15,
C01304,Indonesia,2025-07-14,CMP001
C01305,Indonesia,2025-11-13,CMP003
C01306,Thailand,2025-05-07,
C01307,Indonesia,2025-02-12,CMP004
C01308,Thailand,2025-07-14,
C01309,Indonesia,2025-11-21,
C01310,Indonesia,2025-07-19,CMP004
C01311,Indonesia,2025-02-24,CMP002
C01312,Indonesia,2025-06-07,
C01313,Indonesia,2025-05-19,CMP003
C01314,Indonesia,2025-02-14,
C01315,Indonesia,2025-08-18,
C01316,Indonesia,2025-09-20,
C01317,Indonesia,2025-01-14,CMP005
C01318,Indonesia,2025-10-11,
C01319,Thailand,2025-11-03,CMP002
C01320,Indonesia,2025-07-17,
C01321,Indonesia,2025-07-31,
C01322,Thailand,2025-02-13,
C01323,Singapore,2025-10-14,
C01324,Indonesia,2025-05-05,
C01325,Thailand,2025-03-28,
C01326,Indonesia,2025-03-28,CMP002
C01327,Indonesia,2025-06-04,CMP004
C01328,Indonesia,2025-03-16,
C01329,Indonesia,2025-08-11,
C01330,Indonesia,2025-06-03,
C01331,Indonesia,2025-02-09,
C01332,Thailand,2025-05-07,CMP002
C01333,Indonesia,2025-09-11,CMP005
C01334,Indonesia,2025-04-11,
C01335,Indonesia,2025-03-11,
C01336,Indonesia,2025-07-22,
C01337,Indonesia,2025-11-14,
C01338,Indonesia,2025-06-18,CMP005
C01339,Thailand,2025-08-09,
C01340,Singapore,2025-11-30,CMP001
C01341,Indonesia,2025-03-11,CMP002
C01342,Singapore,2025-11-05,CMP001
C01343,Indonesia,2025-04-13,
C01344,Singapore,2025-04-01,CMP003
C01345,Indonesia,2025-06-13,
C01346,Thailand,2025-12-22,
C01347,Thailand,2025-10-22,CMP002
C01348,Indonesia,2025-06-16,
C01349,Indonesia,2025-07-21,CMP001
C01350,Indonesia,2025-10-16,
C01351,Indonesia,2025-10-07,CMP003
C01352,Indonesia,2025-10-09,CMP003
C01353,Singapore,2025-08-25,
C01354,Indonesia,2025-04-18,CMP005
C01355,Thailand,2025-05-30,
C01356,Thailand,2025-02-05,
C01357,Thailand,2025-07-29,
C01358,Thailand,2025-03-13,
C01359,Indonesia,2025-05-04,
C01360,Thailand,2025-03-20,CMP001
C01361,Indonesia,2025-07-13,
C01362,Indonesia,2025-11-03,
C01363,Indonesia,2025-07-25,CMP004
C01364,Indonesia,2025-12-21,
C01365,Thailand,2025-01-19,CMP004
C01366,Thailand,2025-07-04,
C01367,Indonesia,2025-10-02,
C01368,Indonesia,2025-02-13,
C01369,Thailand,2025-05-08,CMP004
C01370,Indonesia,2025-07-01,
C01371,Indonesia,2025-11-10,CMP001
C01372,Thailand,2025-11-27,CMP004
C01373,Singapore,2025-07-24,CMP002
C01374,Singapore,2025-06-19,
C01375,Indonesia,2025-08-09,CMP003
C01376,Indonesia,2025-02-20,CMP003
C01377,Thailand,2025-09-19,
C01378,Indonesia,2025-10-13,CMP004
C01379,Indonesia,2025-10-22,CMP001
C01380,Indonesia,2025-07-11,
C01381,Indonesia,2025-12-14,
C01382,Indonesia,2025-09-14,
C01383,Indonesia,2025-01-13,CMP002
C01384,Indonesia,2025-06-01,CMP002
C01385,Indonesia,2025-02-13,CMP003
C01386,Indonesia,2025-03-14,CMP003
C01387,Indonesia,2025-06-25,CMP002
C01388,Indonesia,2025-04-16,
C01389,Indonesia,2025-06-28,CMP003
C01390,Thailand,2025-08-13,CMP003
C01391,Indonesia,2025-08-20,CMP001
C01392,Indonesia,2025-06-03,CMP002
C01393,Indonesia,2025-12-30,
C01394,Thailand,2025-06-25,CMP002
C01395,Thailand,2025-12-13,CMP001
C01396,Indonesia,2025-05-05,
C01397,Indonesia,2025-10-10,CMP001
C01398,Indonesia,2025-10-14,CMP001
C01399,Indonesia,2025-08-25,CMP002
C01400,Thailand,2025-07-27,CMP003
C01401,Thailand,2025-04-06,CMP001
C01402,Indonesia,2025-08-10,CMP003
C01403,Singapore,2025-11-11,CMP002
C01404,Indonesia,2025-08-19,CMP003
C01405,Indonesia,2025-07-19,
C01406,Indonesia,2025-04-20,CMP002
C01407,Thailand,2025-12-27,
C01408,Indonesia,2025-02-02,CMP002
C01409,Indonesia,2025-10-02,
C01410,Indonesia,2025-06-16,CMP004
C01411,Indonesia,2025-02-28,CMP003
C01412,Indonesia,2025-09-08,
C01413,Indonesia,2025-11-24,
C01414,Thailand,2025-07-18,
C01415,Indonesia,2025-10-28,CMP001
C01416,Thailand,2025-06-30,CMP001
C01417,Indonesia,2025-11-13,
C01418,Thailand,2025-12-11,
C01419,Singapore,2025-06-02,CMP001
C01420,Indonesia,2025-10-30,
C01421,Indonesia,2025-03-10,CMP002
C01422,Indonesia,2025-05-03,CMP002
C01423,Indonesia,2025-04-04,CMP005
C01424,Indonesia,2025-03-14,
C01425,Indonesia,2025-08-03,
