customer_id,country,signup_date,journey_type
C00650,Indonesia,2025-10-15,converter
C00651,Indonesia,2025-12-10,converter
C00652,Singapore,2025-07-01,converter
C00653,Singapore,2025-08-05,no_touchpoint
C00654,Singapore,2025-01-27,converter
C00655,Indonesia,2025-11-04,non_converter
C00656,Indonesia,2025-02-23,non_converter
C00657,Indonesia,2025-04-19,converter
C00658,Indonesia,2025-09-04,non_converter
C00659,Indonesia,2025-02-25,converter
C00660,Indonesia,2025-10-12,non_converter
C00661,Indonesia,2025-05-23,converter
C00662,Thailand,2025-08-08,converter
C00663,Thailand,2025-11-15,non_converter
C00664,Indonesia,2025-11-26,converter
C00665,Singapore,2025-11-08,converter
C00666,Indonesia,2025-12-22,non_converter
C00667,Indonesia,2025-04-03,converter
C00668,Singapore,2025-06-08,no_touchpoint
C00669,Indonesia,2025-06-29,non_converter
C00670,Indonesia,2025-03-15,non_converter
C00671,Indonesia,2025-07-25,non_converter
C00672,Singapore,2025-11-21,converter
C00673,Thailand,2025-02-16,non_converter
C00674,Indonesia,2025-04-21,no_touchpoint
C00675,Indonesia,2025-08-21,non_converter
C00676,Indonesia,2025-07-09,non_converter
C00677,Thailand,2025-06-16,non_converter
C00678,Indonesia,2025-10-18,converter
C00679,Indonesia,2025-01-27,converter
C00680,Indonesia,2025-11-13,converter
C00681,Indonesia,2025-02-11,converter
C00682,Indonesia,2025-12-05,non_converter
C00683,Indonesia,2025-11-07,no_touchpoint
C00684,Indonesia,2025-05-20,converter
C00685,Indonesia,2025-09-20,non_converter
C00686,Indonesia,2025-08-09,non_converter
C00687,Thailand,2025-12-14,non_converter
C00688,Indonesia,2025-09-07,no_touchpoint
C00689,Indonesia,2025-06-07,converter
C00690,Singapore,2025-07-22,converter
C00691,Indonesia,2025-01-29,non_converter
C00692,Singapore,2025-06-04,converter
C00693,Thailand,2025-03-12,non_converter
C00694,Indonesia,2025-05-29,non_converter
C00695,Indonesia,2025-01-04,no_touchpoint
C00696,Indonesia,2025-08-09,converter
C00697,Indonesia,2025-07-14,converter
C00698,Indonesia,2025-04-28,no_touchpoint
C00699,Thailand,2025-12-09,non_converter
C00700,Indonesia,2025-02-06,non_converter
C00701,Indonesia,2025-01-22,converter
C00702,Singapore,2025-08-24,converter
C00703,Indonesia,2025-06-10,converter
C00704,Indonesia,2025-10-21,non_converter
C00705,Indonesia,2025-11-24,non_converter
C00706,Indonesia,2025-02-28,converter
C00707,Indonesia,2025-06-16,no_touchpoint
C00708,Indonesia,2025-11-13,non_converter
C00709,Singapore,2025-12-20,converter
C00710,Indonesia,2025-02-15,non_converter
C00711,Indonesia,2025-02-24,non_converter
C00712,Indonesia,2025-10-29,no_touchpoint
C00713,Indonesia,2025-02-10,converter
C00714,Thailand,2025-06-08,no_touchpoint
C00715,Indonesia,2025-04-24,converter
C00716,Indonesia,2025-03-28,non_converter
C00717,Indonesia,2025-11-21,non_converter
C00718,Indonesia,2025-09-19,non_converter
C00719,Indonesia,2025-06-28,non_converter
C00720,Thailand,2025-11-27,non_converter
C00721,Indonesia,2025-05-01,no_touchpoint
C00722,Indonesia,2025-05-12,non_converter
C00723,Indonesia,2025-11-05,no_touchpoint
C00724,Indonesia,2025-12-02,no_touchpoint
C00725,Indonesia,2025-11-18,non_converter
C00726,Thailand,2025-10-16,non_converter
C00727,Thailand,2025-08-18,no_touchpoint
C00728,Thailand,2025-10-17,no_touchpoint
C00729,Indonesia,2025-11-16,non_converter
C00730,Indonesia,2025-11-18,converter
C00731,Indonesia,2025-08-14,no_touchpoint
C00732,Thailand,2025-08-15,converter
C00733,Indonesia,2025-05-21,no_touchpoint
C00734,Indonesia,2025-06-30,non_converter
C00735,Indonesia,2025-06-08,converter
C00736,Indonesia,2025-01-20,non_converter
C00737,Indonesia,2025-05-27,converter
C00738,Thailand,2025-02-16,non_converter
C00739,Indonesia,2025-09-17,converter
C00740,Indonesia,2025-10-25,non_converter
C00741,Indonesia,2025-01-22,non_converter
C00742,Thailand,2025-10-20,non_converter
C00743,Thailand,2025-06-14,non_converter
C00744,Indonesia,2025-09-14,non_converter
C00745,Indonesia,2025-02-01,non_converter
C00746,Singapore,2025-06-25,non_converter
C00747,Indonesia,2025-02-13,no_touchpoint
C00748,Indonesia,2025-03-30,non_converter
C00749,Indonesia,2025-12-29,non_converter
C00750,Indonesia,2025-08-13,no_touchpoint
C00751,Indonesia,2025-11-09,non_converter
C00752,Singapore,2025-07-10,converter
C00753,Indonesia,2025-07-18,no_touchpoint
C00754,Thailand,2025-06-23,converter
C00755,Thailand,2025-01-27,converter
C00756,Indonesia,2025-11-28,no_touchpoint
C00757,Indonesia,2025-06-18,converter
C00758,Indonesia,2025-12-14,converter
C00759,Thailand,2025-05-10,converter
C00760,Singapore,2025-12-03,non_converter
C00761,Singapore,2025-11-05,non_converter
C00762,Indonesia,2025-06-20,non_converter
C00763,Indonesia,2025-12-06,non_converter
C00764,Indonesia,2025-06-29,converter
C00765,Thailand,2025-12-02,converter
C00766,Indonesia,2025-07-20,converter
C00767,Singapore,2025-12-29,converter
C00768,Indonesia,2025-06-08,converter
C00769,Thailand,2025-11-26,converter
C00770,Thailand,2025-03-07,non_converter
C00771,Singapore,2025-12-17,no_touchpoint
C00772,Thailand,2025-02-17,no_touchpoint
C00773,Indonesia,2025-08-05,converter
C00774,Indonesia,2025-01-10,non_converter
C00775,Singapore,2025-04-03,no_touchpoint
C00776,Singapore,2025-06-24,converter
C00777,Indonesia,2025-09-06,converter
C00778,Indonesia,2025-03-12,converter
C00779,Thailand,2025-06-01,non_converter
C00780,Indonesia,2025-02-21,no_touchpoint
C00781,Thailand,2025-10-04,no_touchpoint
C00782,Indonesia,2025-09-27,no_touchpoint
C00783,Singapore,2025-06-22,no_touchpoint
C00784,Indonesia,2025-11-13,no_touchpoint
C00785,Indonesia,2025-07-12,converter
C00786,Thailand,2025-04-03,converter
C00787,Thailand,2025-11-16,non_converter
C00788,Thailand,2025-03-26,non_converter
C00789,Indonesia,2025-01-23,converter
C00790,Thailand,2025-12-13,non_converter
C00791,Thailand,2025-08-16,non_converter
C00792,Indonesia,2025-08-18,converter
C00793,Indonesia,2025-05-03,non_converter
C00794,Singapore,2025-08-29,converter
C00795,Indonesia,2025-04-10,no_touchpoint
C00796,Singapore,2025-10-20,non_converter
C00797,Thailand,2025-08-25,non_converter
C00798,Indonesia,2025-07-15,non_converter
C00799,Singapore,2025-08-03,non_converter
C00800,Thailand,2025-04-13,converter
C00801,Singapore,2025-03-12,non_converter
C00802,Thailand,2025-01-27,non_converter
C00803,Indonesia,2025-07-10,non_converter
C00804,Thailand,2025-02-22,non_converter
C00805,Singapore,2025-09-22,converter
C00806,Indonesia,2025-05-26,converter
C00807,Indonesia,2025-03-24,no_touchpoint
C00808,Indonesia,2025-09-20,converter
C00809,Indonesia,2025-08-12,non_converter
C00810,Thailand,2025-04-24,non_converter
C00811,Singapore,2025-06-28,converter
C00812,Indonesia,2025-08-01,no_touchpoint
C00813,Indonesia,2025-09-15,converter
C00814,Singapore,2025-07-17,no_touchpoint
C00815,Indonesia,2025-07-11,non_converter
C00816,Singapore,2025-06-13,non_converter
C00817,Indonesia,2025-11-29,converter
C00818,Indonesia,2025-03-16,non_converter
C00819,Singapore,2025-05-27,no_touchpoint
C00820,Thailand,2025-08-30,converter
C00821,Thailand,2025-03-13,converter
C00822,Indonesia,2025-08-29,non_converter
C00823,Singapore,2025-01-03,non_converter
C00824,Indonesia,2025-01-10,converter
C00825,Indonesia,2025-03-18,non_converter
C00826,Indonesia,2025-11-08,no_touchpoint
C00827,Thailand,2025-02-26,non_converter
C00828,Indonesia,2025-05-02,converter
C00829,Indonesia,2025-01-25,no_touchpoint
C00830,Thailand,2025-11-24,converter
C00831,Indonesia,2025-08-23,non_converter
C00832,Indonesia,2025-09-13,non_converter
C00833,Thailand,2025-01-09,converter
C00834,Indonesia,2025-10-22,non_converter
C00835,Indonesia,2025-03-15,converter
C00836,Thailand,2025-01-01,no_touchpoint
C00837,Indonesia,2025-05-04,non_converter
C00838,Thailand,2025-04-06,no_touchpoint
C00839,Indonesia,2025-02-13,no_touchpoint
C00840,Indonesia,2025-07-04,non_converter
C00841,Indonesia,2025-09-27,non_converter
C00842,Indonesia,2025-09-17,non_converter
C00843,Singapore,2025-07-19,converter
C00844,Thailand,2025-01-23,converter
C00845,Indonesia,2025-07-11,non_converter
C00846,Indonesia,2025-01-09,converter
C00847,Indonesia,2025-02-04,non_converter
C00848,Thailand,2025-12-03,non_converter
C00849,Thailand,2025-10-25,non_converter
C00850,Indonesia,2025-06-20,non_converter
C00851,Indonesia,2025-06-30,non_converter
C00852,Indonesia,2025-11-26,converter
C00853,Indonesia,2025-12-17,non_converter
C00854,Indonesia,2025-12-23,non_converter
C00855,Thailand,2025-04-04,non_converter
C00856,Thailand,2025-02-02,non_converter
C00857,Indonesia,2025-08-23,non_converter
C00858,Indonesia,2025-04-14,converter
C00859,Singapore,2025-04-13,converter
C00860,Singapore,2025-06-11,converter
C00861,Indonesia,2025-09-21,non_converter
C00862,Indonesia,2025-10-06,non_converter
C00863,Thailand,2025-01-19,no_touchpoint
C00864,Indonesia,2025-04-08,converter
C00865,Singapore,2025-01-25,non_converter
C00866,Indonesia,2025-06-19,non_converter
C00867,Indonesia,2025-07-08,converter
C00868,Thailand,2025-07-24,non_converter
C00869,Indonesia,2025-07-17,converter
C00870,Indonesia,2025-04-06,non_converter
C00871,Indonesia,2025-09-12,converter
C00872,Indonesia,2025-09-23,converter
C00873,Thailand,2025-02-12,non_converter
C00874,Indonesia,2025-02-10,non_converter
C00875,Indonesia,2025-04-03,non_converter
C00876,Indonesia,2025-06-14,converter
C00877,Thailand,2025-06-17,converter
C00878,Indonesia,2025-06-06,non_converter
C00879,Indonesia,2025-08-07,non_converter
C00880,Indonesia,2025-08-16,converter
C00881,Thailand,2025-01-22,converter
C00882,Thailand,2025-06-30,non_converter
C00883,Indonesia,2025-08-11,no_touchpoint
C00884,Indonesia,2025-01-30,no_touchpoint
C00885,Indonesia,2025-11-23,non_converter
C00886,Thailand,2025-09-20,non_converter
C00887,Indonesia,2025-12-14,non_converter
C00888,Indonesia,2025-01-16,non_converter
C00889,Thailand,2025-11-08,converter
C00890,Indonesia,2025-08-13,converter
C00891,Indonesia,2025-02-04,converter
C00892,Indonesia,2025-11-27,non_converter
C00893,Singapore,2025-07-16,converter
C00894,Thailand,2025-01-17,non_converter
C00895,Indonesia,2025-12-14,converter
C00896,Indonesia,2025-07-09,non_converter
C00897,Indonesia,2025-02-09,non_converter
C00898,Indonesia,2025-09-29,no_touchpoint
C00899,Thailand,2025-06-10,no_touchpoint
C00900,Singapore,2025-05-08,converter
C00901,Thailand,2025-01-14,non_converter
C00902,Indonesia,2025-09-13,no_touchpoint
C00903,Indonesia,2025-10-15,converter
C00904,Thailand,2025-05-14,no_touchpoint
C00905,Singapore,2025-04-20,non_converter
C00906,Thailand,2025-05-27,no_touchpoint
C00907,Indonesia,2025-09-09,non_converter
C00908,Singapore,2025-03-11,converter
C00909,Indonesia,2025-08-20,non_converter
C00910,Singapore,2025-08-16,no_touchpoint
C00911,Singapore,2025-12-16,non_converter
C00912,Thailand,2025-06-13,converter
C00913,Indonesia,2025-12-30,non_converter
C00914,Indonesia,2025-10-05,non_converter
C00915,Singapore,2025-06-03,non_converter
C00916,Thailand,2025-12-31,converter
C00917,Thailand,2025-12-25,no_touchpoint
C00918,Indonesia,2025-07-05,non_converter
C00919,Singapore,2025-03-04,no_touchpoint
C00920,Indonesia,2025-03-13,non_converter
C00921,Indonesia,2025-09-10,non_converter
C00922,Indonesia,2025-10-11,non_converter
C00923,Thailand,2025-08-28,converter
C00924,Indonesia,2025-10-10,no_touchpoint
C00925,Indonesia,2025-02-14,non_converter
C00926,Singapore,2025-07-23,non_converter
C00927,Indonesia,2025-09-03,converter
C00928,Thailand,2025-07-29,no_touchpoint
C00929,Indonesia,2025-02-07,converter
C00930,Thailand,2025-06-12,non_converter
C00931,Indonesia,2025-08-19,no_touchpoint
C00932,Indonesia,2025-09-22,no_touchpoint
C00933,Thailand,2025-10-10,converter
C00934,Thailand,2025-04-04,non_converter
C00935,Indonesia,2025-03-08,converter
C00936,Thailand,2025-01-29,converter
C00937,Indonesia,2025-09-23,non_converter
C00938,Indonesia,2025-03-26,non_converter
C00939,Indonesia,2025-12-30,no_touchpoint
C00940,Singapore,2025-09-23,non_converter
C00941,Indonesia,2025-02-10,non_converter
C00942,Singapore,2025-11-22,converter
C00943,Indonesia,2025-05-21,converter
C00944,Thailand,2025-06-05,non_converter
C00945,Indonesia,2025-02-17,non_converter
C00946,Indonesia,2025-03-28,converter
C00947,Indonesia,2025-10-25,converter
C00948,Thailand,2025-12-04,non_converter
C00949,Indonesia,2025-11-06,converter
C00950,Indonesia,2025-10-16,non_converter
C00951,Indonesia,2025-01-15,non_converter
C00952,Thailand,2025-11-25,non_converter
C00953,Thailand,2025-05-16,non_converter
C00954,Indonesia,2025-10-20,non_converter
C00955,Indonesia,2025-11-24,non_converter
C00956,Indonesia,2025-11-18,no_touchpoint
C00957,Singapore,2025-11-25,non_converter
C00958,Indonesia,2025-09-05,non_converter
C00959,Indonesia,2025-12-17,non_converter
C00960,Indonesia,2025-08-21,converter
C00961,Indonesia,2025-01-31,non_converter
C00962,Indonesia,2025-08-01,no_touchpoint
C00963,Indonesia,2025-04-15,converter
C00964,Indonesia,2025-03-15,no_touchpoint
C00965,Thailand,2025-06-13,converter
C00966,Singapore,2025-06-26,no_touchpoint
C00967,Thailand,2025-03-08,converter
C00968,Indonesia,2025-09-21,no_touchpoint
C00969,Indonesia,2025-06-13,non_converter
C00970,Indonesia,2025-03-04,no_touchpoint
C00971,Indonesia,2025-05-07,non_converter
C00972,Indonesia,2025-01-26,converter
C00973,Singapore,2025-07-16,no_touchpoint
C00974,Indonesia,2025-08-03,non_converter
C00975,Thailand,2025-03-23,non_converter
C00976,Thailand,2025-10-23,non_converter
C00977,Thailand,2025-04-08,non_converter
C00978,Singapore,2025-09-13,converter
C00979,Indonesia,2025-08-28,converter
C00980,Indonesia,2025-06-07,non_converter
C00981,Singapore,2025-02-16,converter
C00982,Indonesia,2025-09-16,converter
C00983,Indonesia,2025-05-04,no_touchpoint
C00984,Indonesia,2025-06-30,converter
C00985,Indonesia,2025-05-25,converter
C00986,Thailand,2025-12-01,converter
C00987,Indonesia,2025-05-27,converter
C00988,Indonesia,2025-02-25,converter
C00989,Thailand,2025-05-16,non_converter
C00990,Indonesia,2025-07-26,non_converter
C00991,Indonesia,2025-07-25,converter
C00992,Indonesia,2025-10-15,converter
C00993,Indonesia,2025-10-11,no_touchpoint
C00994,Indonesia,2025-07-17,converter
C00995,Indonesia,2025-10-09,no_touchpoint
C00996,Thailand,2025-11-16,converter
C00997,Indonesia,2025-03-02,non_converter
C00998,Indonesia,2025-02-19,converter
C00999,Indonesia,2025-06-23,no_touchpoint
C01000,Thailand,2025-07-07,non_converter
C01001,Thailand,2025-04-12,converter
C01002,Indonesia,2025-07-25,non_converter
C01003,Indonesia,2025-01-24,converter
C01004,Thailand,2025-06-20,no_touchpoint
C01005,Indonesia,2025-09-23,non_converter
C01006,Singapore,2025-11-07,converter
C01007,Indonesia,2025-03-13,converter
C01008,Indonesia,2025-11-10,converter
C01009,Singapore,2025-07-21,no_touchpoint
C01010,Indonesia,2025-06-03,converter
C01011,Thailand,2025-09-17,non_converter
C01012,Indonesia,2025-09-30,non_converter
C01013,Indonesia,2025-10-16,non_converter
C01014,Indonesia,2025-01-09,no_touchpoint
C01015,Indonesia,2025-12-11,converter
C01016,Indonesia,2025-08-02,converter
C01017,Thailand,2025-12-19,converter
C01018,Indonesia,2025-11-02,converter
C01019,Thailand,2025-12-02,no_touchpoint
C01020,Indonesia,2025-10-24,no_touchpoint
C01021,Indonesia,2025-01-27,converter
C01022,Indonesia,2025-03-29,non_converter
C01023,Thailand,2025-11-14,non_converter
C01024,Indonesia,2025-07-14,no_touchpoint
C01025,Indonesia,2025-12-15,no_touchpoint
C01026,Singapore,2025-10-21,non_converter
C01027,Indonesia,2025-02-26,converter
C01028,Indonesia,2025-08-14,non_converter
C01029,Indonesia,2025-03-19,converter
C01030,Indonesia,2025-04-15,non_converter
C01031,Singapore,2025-11-10,non_converter
C01032,Thailand,2025-02-01,non_converter
C01033,Indonesia,2025-09-23,non_converter
C01034,Singapore,2025-06-16,no_touchpoint
C01035,Indonesia,2025-09-02,converter
C01036,Singapore,2025-06-10,converter
C01037,Singapore,2025-08-24,non_converter
C01038,Indonesia,2025-06-25,non_converter
C01039,Thailand,2025-12-13,converter
C01040,Thailand,2025-12-15,no_touchpoint
C01041,Indonesia,2025-12-21,converter
C01042,Indonesia,2025-09-05,no_touchpoint
C01043,Indonesia,2025-05-07,non_converter
C01044,Indonesia,2025-06-02,non_converter
C01045,Thailand,2025-06-02,converter
C01046,Indonesia,2025-12-27,non_converter
C01047,Indonesia,2025-12-27,converter
C01048,Indonesia,2025-09-03,no_touchpoint
C01049,Indonesia,2025-05-21,non_converter
C01050,Thailand,2025-10-21,non_converter
C01051,Singapore,2025-07-14,no_touchpoint
C01052,Thailand,2025-07-22,converter
C01053,Indonesia,2025-03-16,no_touchpoint
C01054,Singapore,2025-05-28,non_converter
C01055,Indonesia,2025-02-10,non_converter
C01056,Thailand,2025-08-15,converter
C01057,Indonesia,2025-09-03,converter
C01058,Indonesia,2025-10-03,no_touchpoint
C01059,Thailand,2025-10-15,no_touchpoint
C01060,Indonesia,2025-03-12,non_converter
C01061,Indonesia,2025-10-28,converter
C01062,Thailand,2025-01-26,converter
C01063,Indonesia,2025-09-29,no_touchpoint
C01064,Indonesia,2025-04-30,non_converter
C01065,Indonesia,2025-07-31,non_converter
C01066,Indonesia,2025-08-30,converter
C01067,Indonesia,2025-03-12,converter
C01068,Singapore,2025-10-09,converter
C01069,Indonesia,2025-03-22,converter
C01070,Indonesia,2025-09-01,converter
C01071,Thailand,2025-04-13,no_touchpoint
C01072,Indonesia,2025-05-28,non_converter
C01073,Indonesia,2025-11-27,no_touchpoint
C01074,Thailand,2025-02-15,no_touchpoint
C01075,Indonesia,2025-04-29,converter
C01076,Singapore,2025-01-20,non_converter
C01077,Indonesia,2025-03-31,converter
C01078,Singapore,2025-04-01,no_touchpoint
C01079,Singapore,2025-01-19,converter
C01080,Thailand,2025-07-23,converter
C01081,Singapore,2025-04-06,converter
C01082,Singapore,2025-05-29,non_converter
C01083,Indonesia,2025-01-05,converter
C01084,Indonesia,2025-11-05,non_converter
C01085,Indonesia,2025-06-21,converter
C01086,Indonesia,2025-11-25,no_touchpoint
C01087,Singapore,2025-09-10,converter
C01088,Singapore,2025-03-10,non_converter
C01089,Indonesia,2025-08-28,converter
C01090,Indonesia,2025-02-27,non_converter
C01091,Thailand,2025-08-23,non_converter
C01092,Indonesia,2025-04-06,no_touchpoint
C01093,Thailand,2025-06-22,converter
C01094,Thailand,2025-10-18,non_converter
C01095,Indonesia,2025-04-09,converter
C01096,Singapore,2025-11-24,converter
C01097,Indonesia,2025-08-07,no_touchpoint
C01098,Indonesia,2025-02-14,non_converter
C01099,Indonesia,2025-02-18,non_converter
C01100,Indonesia,2025-03-13,non_converter
C01101,Indonesia,2025-05-08,converter
C01102,Indonesia,2025-07-16,no_touchpoint
C01103,Singapore,2025-05-17,converter
C01104,Indonesia,2025-06-04,non_converter
C01105,Indonesia,2025-10-21,non_converter
C01106,Indonesia,2025-12-01,converter
C01107,Indonesia,2025-05-01,no_touchpoint
C01108,Indonesia,2025-03-02,no_touchpoint
C01109,Indonesia,2025-03-23,non_converter
C01110,Singapore,2025-09-15,converter
C01111,Thailand,2025-12-27,non_converter
C01112,Indonesia,2025-12-20,converter
C01113,Indonesia,2025-06-01,non_converter
C01114,Indonesia,2025-04-24,converter
C01115,Indonesia,2025-03-10,non_converter
C01116,Thailand,2025-08-21,non_converter
