booking_id,customer_id,booking_timestamp,booking_value,attributed_campaign_id
B000473,C00508,2025-09-18 12:00:00,339.87,CMP002
B000474,C00510,2025-09-05 20:00:00,343.17,CMP003
B000475,C00511,2025-06-05 02:00:00,314.9,CMP005
B000476,C00512,2025-11-19 09:00:00,576.29,CMP003
B000477,C00513,2025-06-01 17:00:00,414.38,
B000478,C00516,2025-05-23 16:00:00,386.64,CMP001
B000479,C00518,2025-10-07 11:00:00,522.94,CMP004
B000480,C00518,2025-12-06 13:00:00,229.12,CMP002
B000481,C00518,2025-12-27 18:00:00,115.1,CMP001
B000482,C00519,2025-09-27 19:00:00,239.64,CMP002
B000483,C00521,2025-10-20 16:00:00,1059.53,CMP002
B000484,C00521,2025-11-10 23:00:00,159.64,CMP001
B000485,C00523,2025-02-21 14:00:00,948.97,CMP001
B000486,C00523,2025-03-23 18:00:00,186.06,CMP005
B000487,C00524,2025-08-22 10:00:00,412.7,CMP001
B000488,C00524,2025-09-05 14:00:00,235.98,CMP002
B000489,C00524,2025-10-06 02:00:00,197.41,CMP001
B000490,C00524,2025-10-20 09:00:00,118.8,CMP001
B000491,C00525,2025-07-11 03:00:00,577.29,CMP004
B000492,C00525,2025-07-18 04:00:00,952.42,CMP001
B000493,C00525,2025-08-01 15:00:00,415.83,CMP001
B000494,C00525,2025-09-30 21:00:00,100.0,
B000495,C00527,2025-10-15 08:00:00,148.15,CMP001
B000496,C00529,2025-10-01 18:00:00,133.25,CMP005
B000497,C00530,2025-08-09 06:00:00,1079.6,CMP004
B000498,C00534,2025-02-01 12:00:00,1255.05,CMP005
B000499,C00534,2025-05-02 21:00:00,195.9,CMP001
B000500,C00539,2025-05-15 18:00:00,995.22,CMP003
B000501,C00540,2025-08-18 16:00:00,359.53,CMP004
B000502,C00540,2025-10-17 20:00:00,596.5,
B000503,C00540,2025-12-17 04:00:00,774.51,
B000504,C00544,2025-04-09 17:00:00,532.71,CMP003
B000505,C00544,2025-06-08 19:00:00,449.59,CMP004
B000506,C00547,2025-03-12 01:00:00,289.29,CMP002
B000507,C00547,2025-03-19 08:00:00,162.86,CMP004
B000508,C00548,2025-04-01 09:00:00,205.18,CMP003
B000509,C00548,2025-04-08 19:00:00,504.46,CMP002
B000510,C00548,2025-07-08 05:00:00,235.71,
B000511,C00549,2025-06-19 10:00:00,675.24,CMP004
B000512,C00550,2025-09-23 17:00:00,148.56,
B000513,C00552,2025-08-25 16:00:00,1198.61,CMP004
B000514,C00552,2025-09-24 17:00:00,100.0,CMP002
B000515,C00552,2025-10-02 04:00:00,177.79,CMP002
B000516,C00552,2025-10-23 06:00:00,527.9,CMP001
B000517,C00553,2025-07-01 06:00:00,482.39,CMP001
B000518,C00553,2025-08-15 16:00:00,130.38,CMP003
B000519,C00556,2025-07-03 14:00:00,402.85,CMP001
B000520,C00559,2025-04-13 07:00:00,320.55,CMP003
B000521,C00559,2025-05-28 18:00:00,252.59,CMP001
B000522,C00559,2025-08-27 05:00:00,1124.85,CMP004
B000523,C00562,2025-12-12 01:00:00,248.83,CMP002
B000524,C00564,2025-11-25 19:00:00,152.87,CMP004
B000525,C00565,2025-09-02 02:00:00,318.42,CMP002
B000526,C00565,2025-11-01 09:00:00,204.64,CMP005
B000527,C00565,2025-12-16 13:00:00,141.61,CMP001
B000528,C00568,2025-08-01 09:00:00,302.67,CMP004
B000529,C00569,2025-06-20 14:00:00,294.92,CMP005
B000530,C00569,2025-07-20 21:00:00,268.58,CMP002
B000531,C00569,2025-08-20 02:00:00,389.25,CMP001
B000532,C00569,2025-09-10 09:00:00,236.07,CMP003
B000533,C00571,2025-11-16 12:00:00,371.23,CMP002
B000534,C00571,2025-12-31 21:00:00,195.89,CMP001
B000535,C00572,2025-12-17 16:00:00,119.93,CMP002
B000536,C00576,2025-04-25 05:00:00,125.19,CMP003
B000537,C00577,2025-02-21 20:00:00,215.09,CMP004
B000538,C00577,2025-03-15 04:00:00,451.98,CMP002
B000539,C00578,2025-11-04 02:00:00,417.95,CMP002
B000540,C00579,2025-05-13 14:00:00,304.76,CMP003
B000541,C00581,2025-07-25 09:00:00,256.49,CMP002
B000542,C00585,2025-12-17 11:00:00,399.45,CMP001
B000543,C00586,2025-11-02 19:00:00,332.61,CMP001
B000544,C00587,2025-07-21 12:00:00,100.0,CMP001
B000545,C00587,2025-08-20 22:00:00,542.38,CMP001
B000546,C00587,2025-09-20 05:00:00,123.44,CMP001
B000547,C00587,2025-10-11 17:00:00,182.96,CMP001
B000548,C00588,2025-07-30 15:00:00,496.08,CMP005
B000549,C00588,2025-09-28 18:00:00,100.0,
B000550,C00588,2025-10-12 20:00:00,1190.48,CMP001
B000551,C00588,2025-12-12 08:00:00,384.71,CMP001
B000552,C00589,2025-10-06 19:00:00,162.88,
B000553,C00589,2025-10-27 20:00:00,164.89,CMP002
B000554,C00589,2025-11-18 00:00:00,203.15,CMP004
B000555,C00593,2025-08-12 18:00:00,199.1,
B000556,C00594,2025-03-19 12:00:00,1323.73,CMP004
B000557,C00594,2025-05-18 13:00:00,215.01,CMP003
B000558,C00595,2025-09-03 19:00:00,327.55,CMP004
B000559,C00598,2025-02-25 04:00:00,286.2,CMP002
B000560,C00598,2025-04-26 11:00:00,456.28,CMP001
B000561,C00598,2025-06-25 22:00:00,244.36,CMP003
B000562,C00598,2025-08-25 04:00:00,135.6,CMP001
B000563,C00601,2025-12-01 05:00:00,123.63,CMP001
B000564,C00602,2025-06-01 08:00:00,264.37,CMP002
B000565,C00602,2025-07-01 13:00:00,745.46,CMP002
B000566,C00602,2025-08-15 19:00:00,356.61,CMP004
B000567,C00602,2025-08-30 04:00:00,402.59,CMP005
B000568,C00604,2025-05-01 15:00:00,306.58,CMP001
B000569,C00606,2025-03-28 12:00:00,353.27,CMP001
B000570,C00606,2025-05-12 23:00:00,261.06,
B000571,C00609,2025-02-13 03:00:00,626.63,CMP004
B000572,C00612,2025-01-24 11:00:00,113.83,CMP003
B000573,C00613,2025-03-16 17:00:00,216.41,
B000574,C00613,2025-03-24 00:00:00,368.67,CMP005
B000575,C00613,2025-04-14 08:00:00,270.04,CMP002
B000576,C00613,2025-05-05 18:00:00,359.04,CMP002
B000577,C00614,2025-08-20 18:00:00,418.99,CMP001
B000578,C00614,2025-08-28 06:00:00,198.08,CMP004
B000579,C00616,2025-08-05 06:00:00,168.35,CMP003
B000580,C00616,2025-09-19 13:00:00,122.65,CMP001
B000581,C00616,2025-10-10 17:00:00,138.96,CMP004
B000582,C00617,2025-04-12 11:00:00,574.76,CMP004
B000583,C00618,2025-05-13 18:00:00,331.35,CMP001
B000584,C00621,2025-09-17 14:00:00,149.33,CMP001
B000585,C00621,2025-11-16 20:00:00,158.46,CMP003
B000586,C00622,2025-02-05 02:00:00,100.0,CMP004
B000587,C00623,2025-10-31 15:00:00,659.58,CMP002
B000588,C00623,2025-11-30 19:00:00,227.52,CMP003
B000589,C00624,2025-08-27 06:00:00,100.0,CMP003
B000590,C00625,2025-10-04 17:00:00,264.33,CMP004
B000591,C00627,2025-02-22 14:00:00,352.47,CMP003
B000592,C00627,2025-04-08 21:00:00,115.12,
B000593,C00627,2025-07-08 09:00:00,170.99,CMP008
B000594,C00627,2025-10-06 17:00:00,595.58,
B000595,C00628,2025-05-03 07:00:00,435.92,CMP003
B000596,C00628,2025-06-17 13:00:00,365.52,CMP001
B000597,C00628,2025-07-17 20:00:00,1398.82,CMP002
B000598,C00628,2025-09-01 07:00:00,138.59,CMP002
B000599,C00629,2025-07-16 12:00:00,424.28,
B000600,C00631,2025-07-11 12:00:00,1354.37,CMP005
B000601,C00631,2025-09-09 17:00:00,493.72,CMP005
B000602,C00634,2025-10-05 07:00:00,361.49,CMP005
B000603,C00634,2025-10-12 19:00:00,392.04,CMP004
B000604,C00634,2025-11-26 20:00:00,399.62,CMP001
B000605,C00636,2025-12-31 03:00:00,332.37,CMP003
B000606,C00638,2025-06-14 15:00:00,255.29,
B000607,C00638,2025-09-13 00:00:00,336.1,
B000608,C00638,2025-10-04 04:00:00,515.37,CMP003
B000609,C00639,2025-06-25 13:00:00,306.05,CMP004
B000610,C00639,2025-08-09 14:00:00,188.24,CMP001
B000611,C00639,2025-08-16 17:00:00,164.99,
B000612,C00639,2025-10-01 04:00:00,408.6,CMP003
B000613,C00640,2025-09-14 13:00:00,100.0,CMP002
B000614,C00641,2025-03-19 09:00:00,323.16,CMP004
B000615,C00642,2025-06-24 06:00:00,932.05,CMP002
B000616,C00642,2025-07-24 07:00:00,617.53,CMP004
B000617,C00644,2025-12-25 17:00:00,318.86,CMP004
B000618,C00646,2025-03-31 10:00:00,100.0,
B000619,C00646,2025-04-14 18:00:00,245.95,CMP004
B000620,C00646,2025-05-15 01:00:00,559.61,CMP001
B000621,C00647,2025-04-14 03:00:00,270.06,
B000622,C00647,2025-04-21 09:00:00,1184.34,CMP001
B000623,C00647,2025-05-21 21:00:00,216.73,CMP003
B000624,C00647,2025-08-20 04:00:00,672.35,
B000625,C00648,2025-08-30 03:00:00,1466.88,CMP001
B000626,C00649,2025-10-21 02:00:00,473.56,CMP004
B000627,C00650,2025-11-11 17:00:00,345.54,CMP001
B000628,C00652,2025-08-03 13:00:00,306.57,CMP004
B000629,C00652,2025-08-10 14:00:00,170.55,CMP005
B000630,C00652,2025-11-08 22:00:00,146.77,CMP001
B000631,C00652,2025-11-15 23:00:00,111.41,
B000632,C00654,2025-03-10 02:00:00,100.0,CMP001
B000633,C00654,2025-06-08 04:00:00,394.54,CMP001
B000634,C00654,2025-09-06 14:00:00,496.2,
B000635,C00655,2025-11-13 12:00:00,194.26,CMP004
B000636,C00657,2025-06-17 19:00:00,250.88,CMP001
B000637,C00657,2025-08-02 02:00:00,571.36,CMP001
B000638,C00657,2025-09-01 03:00:00,334.61,CMP002
B000639,C00657,2025-10-16 06:00:00,342.58,CMP003
B000640,C00658,2025-09-21 18:00:00,524.97,CMP003
B000641,C00659,2025-03-13 19:00:00,100.0,CMP005
B000642,C00659,2025-03-20 23:00:00,204.36,CMP003
B000643,C00661,2025-06-07 02:00:00,994.85,
B000644,C00662,2025-08-17 02:00:00,277.06,CMP001
B000645,C00662,2025-09-16 10:00:00,212.03,CMP003
B000646,C00662,2025-10-16 13:00:00,413.13,CMP002
B000647,C00664,2025-12-27 13:00:00,781.49,CMP004
B000648,C00665,2025-12-09 19:00:00,720.46,CMP003
B000649,C00665,2025-12-17 02:00:00,160.44,CMP004
B000650,C00667,2025-05-15 14:00:00,475.88,CMP002
B000651,C00667,2025-07-15 02:00:00,100.0,
B000652,C00669,2025-08-16 08:00:00,883.93,CMP003
B000653,C00670,2025-04-29 08:00:00,197.37,CMP003
B000654,C00672,2025-12-20 19:00:00,698.86,CMP005
B000655,C00673,2025-03-26 19:00:00,397.28,CMP004
B000656,C00676,2025-08-12 05:00:00,100.0,CMP002
B000657,C00678,2025-11-15 20:00:00,238.23,CMP005
B000658,C00678,2025-12-31 08:00:00,641.59,
B000659,C00679,2025-03-20 13:00:00,422.49,
B000660,C00679,2025-04-19 22:00:00,147.31,CMP002
B000661,C00679,2025-04-27 04:00:00,100.63,CMP004
B000662,C00679,2025-07-26 11:00:00,619.5,
B000663,C00680,2025-11-26 09:00:00,504.13,CMP004
B000664,C00681,2025-03-06 09:00:00,334.86,CMP001
B000665,C00684,2025-07-18 13:00:00,535.94,CMP005
B000666,C00689,2025-08-05 05:00:00,443.52,
B000667,C00689,2025-08-26 12:00:00,251.93,CMP005
B000668,C00689,2025-10-25 22:00:00,1802.1,CMP001
B000669,C00690,2025-08-20 19:00:00,417.6,CMP004
B000670,C00692,2025-07-19 09:00:00,341.89,CMP004
B000671,C00692,2025-09-02 15:00:00,208.01,CMP004
B000672,C00693,2025-04-29 15:00:00,520.01,CMP003
B000673,C00696,2025-08-28 18:00:00,200.58,CMP002
B000674,C00697,2025-08-28 03:00:00,205.24,CMP002
B000675,C00697,2025-11-26 08:00:00,295.64,
B000676,C00700,2025-02-20 16:00:00,223.88,CMP004
B000677,C00701,2025-01-29 05:00:00,216.84,CMP001
B000678,C00701,2025-02-28 12:00:00,173.28,CMP002
B000679,C00701,2025-04-14 19:00:00,219.08,CMP003
B000680,C00701,2025-05-06 05:00:00,309.13,CMP004
B000681,C00702,2025-10-05 20:00:00,436.07,CMP001
B000682,C00702,2025-10-12 22:00:00,247.92,CMP002
B000683,C00703,2025-08-03 16:00:00,497.1,
B000684,C00705,2025-12-11 03:00:00,297.81,CMP001
B000685,C00706,2025-03-12 05:00:00,227.52,CMP001
B000686,C00708,2025-12-02 11:00:00,263.32,CMP002
B000687,C00711,2025-04-25 20:00:00,210.69,
B000688,C00713,2025-03-17 06:00:00,126.88,CMP003
B000689,C00713,2025-05-16 10:00:00,132.52,
B000690,C00715,2025-05-13 04:00:00,306.95,CMP004
B000691,C00716,2025-04-30 01:00:00,362.76,CMP004
B000692,C00719,2025-07-14 08:00:00,100.0,CMP003
B000693,C00722,2025-07-03 04:00:00,211.79,CMP002
B000694,C00726,2025-12-09 08:00:00,1006.22,
B000695,C00729,2025-12-10 03:00:00,292.71,CMP003
B000696,C00732,2025-10-04 15:00:00,671.06,
B000697,C00735,2025-06-24 10:00:00,687.44,CMP001
B000698,C00735,2025-08-08 13:00:00,202.91,
B000699,C00735,2025-09-22 23:00:00,310.5,CMP004
B000700,C00735,2025-11-22 00:00:00,326.29,CMP001
B000701,C00736,2025-02-15 06:00:00,668.14,CMP003
B000702,C00737,2025-07-06 20:00:00,494.29,CMP002
B000703,C00737,2025-07-21 07:00:00,205.09,CMP001
B000704,C00737,2025-08-20 12:00:00,602.85,CMP005
B000705,C00738,2025-04-13 10:00:00,314.49,CMP003
B000706,C00739,2025-10-06 16:00:00,456.94,CMP001
B000707,C00739,2025-10-27 21:00:00,410.36,
B000708,C00740,2025-11-21 07:00:00,242.99,CMP004
B000709,C00741,2025-02-27 17:00:00,681.82,CMP001
B000710,C00742,2025-12-01 01:00:00,193.2,
B000711,C00743,2025-07-26 17:00:00,264.02,CMP001
B000712,C00744,2025-10-15 13:00:00,491.42,CMP004
B000713,C00745,2025-03-14 18:00:00,631.23,
B000714,C00748,2025-05-21 17:00:00,241.21,
B000715,C00751,2025-12-26 16:00:00,238.82,CMP003
B000716,C00752,2025-08-31 13:00:00,349.39,CMP005
B000717,C00752,2025-09-07 19:00:00,865.44,CMP003
B000718,C00754,2025-07-25 05:00:00,100.0,CMP001
B000719,C00755,2025-03-05 10:00:00,126.83,CMP001
B000720,C00757,2025-06-25 13:00:00,201.56,
B000721,C00757,2025-09-23 23:00:00,247.24,
B000722,C00759,2025-06-03 07:00:00,135.77,CMP003
B000723,C00759,2025-07-18 15:00:00,496.02,CMP005
B000724,C00759,2025-10-16 19:00:00,245.5,
B000725,C00760,2025-12-11 03:00:00,122.28,CMP005
B000726,C00761,2025-11-26 10:00:00,171.95,
B000727,C00762,2025-07-20 18:00:00,995.58,CMP005
B000728,C00764,2025-08-01 03:00:00,516.36,CMP005
B000729,C00764,2025-08-08 11:00:00,303.03,CMP001
B000730,C00764,2025-10-07 14:00:00,109.61,CMP003
B000731,C00764,2025-10-21 22:00:00,348.09,CMP002
B000732,C00765,2025-12-23 17:00:00,329.43,
B000733,C00766,2025-08-06 06:00:00,190.74,CMP003
B000734,C00766,2025-09-05 07:00:00,222.42,CMP003
B000735,C00768,2025-08-01 17:00:00,177.63,CMP004
B000736,C00768,2025-08-31 22:00:00,254.24,CMP002
B000737,C00768,2025-10-01 03:00:00,248.57,CMP001
B000738,C00768,2025-12-30 09:00:00,689.99,CMP004
B000739,C00773,2025-09-16 05:00:00,737.26,CMP004
B000740,C00773,2025-09-30 07:00:00,1047.04,CMP002
B000741,C00776,2025-07-27 18:00:00,128.96,CMP005
B000742,C00776,2025-08-18 02:00:00,171.9,CMP002
B000743,C00776,2025-11-16 06:00:00,342.8,CMP004
B000744,C00776,2025-11-23 11:00:00,439.99,CMP001
B000745,C00777,2025-10-20 14:00:00,376.47,
B000746,C00778,2025-04-13 13:00:00,401.89,CMP001
B000747,C00778,2025-05-04 22:00:00,241.21,CMP003
B000748,C00779,2025-06-19 07:00:00,181.73,CMP004
B000749,C00785,2025-08-05 19:00:00,783.67,CMP004
B000750,C00785,2025-08-13 04:00:00,499.19,CMP002
B000751,C00785,2025-08-27 09:00:00,254.14,CMP001
B000752,C00785,2025-10-11 20:00:00,413.71,
B000753,C00786,2025-04-26 17:00:00,544.99,CMP001
B000754,C00786,2025-05-18 05:00:00,373.46,CMP003
B000755,C00786,2025-06-08 08:00:00,158.9,CMP001
B000756,C00787,2025-12-29 07:00:00,541.17,CMP002
B000757,C00789,2025-02-11 13:00:00,208.05,CMP005
B000758,C00789,2025-03-13 20:00:00,273.13,CMP001
B000759,C00789,2025-04-13 04:00:00,247.42,CMP004
B000760,C00791,2025-09-19 03:00:00,100.0,CMP002
B000761,C00792,2025-09-25 09:00:00,139.62,CMP003
B000762,C00792,2025-11-09 10:00:00,448.9,CMP003
B000763,C00793,2025-06-29 16:00:00,487.78,CMP001
B000764,C00794,2025-10-13 20:00:00,464.23,CMP003
B000765,C00796,2025-10-28 02:00:00,359.21,CMP004
B000766,C00797,2025-10-04 01:00:00,229.88,CMP005
B000767,C00800,2025-05-02 14:00:00,854.89,
B000768,C00801,2025-03-29 03:00:00,157.47,CMP005
B000769,C00802,2025-02-03 03:00:00,547.76,CMP003
B000770,C00803,2025-08-15 20:00:00,325.9,CMP002
B000771,C00804,2025-03-31 08:00:00,461.35,CMP003
B000772,C00805,2025-10-28 20:00:00,658.51,CMP002
B000773,C00805,2025-12-28 00:00:00,256.26,CMP003
B000774,C00806,2025-06-27 04:00:00,196.92,CMP003
B000775,C00806,2025-07-18 08:00:00,367.43,CMP002
B000776,C00806,2025-09-01 15:00:00,341.84,CMP002
B000777,C00806,2025-09-15 20:00:00,1000.24,CMP005
B000778,C00808,2025-10-03 12:00:00,184.15,CMP003
B000779,C00808,2025-11-17 16:00:00,286.61,CMP002
B000780,C00811,2025-07-24 20:00:00,382.58,CMP002
B000781,C00813,2025-11-07 14:00:00,262.84,CMP002
B000782,C00813,2025-12-22 23:00:00,1452.15,
B000783,C00815,2025-08-30 18:00:00,271.76,CMP003
B000784,C00818,2025-04-13 20:00:00,182.65,CMP002
B000785,C00820,2025-10-08 13:00:00,846.02,CMP003
B000786,C00821,2025-04-07 07:00:00,759.48,
B000787,C00821,2025-04-28 15:00:00,132.83,CMP003
B000788,C00821,2025-05-12 23:00:00,237.58,CMP001
B000789,C00821,2025-06-12 05:00:00,518.2,CMP008
B000790,C00822,2025-10-26 09:00:00,515.3,CMP004
B000791,C00823,2025-02-20 13:00:00,251.36,CMP005
B000792,C00824,2025-02-26 09:00:00,102.89,
B000793,C00824,2025-05-27 21:00:00,534.89,
B000794,C00824,2025-06-11 02:00:00,129.52,CMP001
B000795,C00824,2025-07-11 10:00:00,105.12,CMP003
B000796,C00825,2025-04-29 09:00:00,660.63,CMP003
B000797,C00827,2025-04-13 13:00:00,228.81,
B000798,C00828,2025-06-17 09:00:00,246.74,CMP005
B000799,C00830,2025-12-29 12:00:00,100.0,CMP004
B000800,C00833,2025-01-18 16:00:00,312.48,CMP004
B000801,C00834,2025-12-02 07:00:00,145.41,CMP003
B000802,C00835,2025-04-16 19:00:00,100.0,CMP003
B000803,C00840,2025-07-18 08:00:00,252.89,CMP005
B000804,C00843,2025-08-28 02:00:00,404.7,
B000805,C00843,2025-11-26 03:00:00,283.7,CMP005
B000806,C00843,2025-12-03 08:00:00,513.9,CMP001
B000807,C00844,2025-03-24 01:00:00,240.54,CMP002
B000808,C00844,2025-05-23 04:00:00,241.51,CMP001
B000809,C00844,2025-08-21 13:00:00,262.96,CMP001
B000810,C00845,2025-07-31 07:00:00,269.46,CMP001
B000811,C00846,2025-03-01 13:00:00,100.0,
B000812,C00846,2025-04-15 21:00:00,201.27,CMP001
B000813,C00846,2025-04-29 22:00:00,781.59,CMP001
B000814,C00847,2025-03-01 03:00:00,148.31,CMP005
B000815,C00848,2025-12-12 16:00:00,437.56,CMP002
B000816,C00849,2025-12-09 11:00:00,161.99,CMP001
B000817,C00852,2025-12-19 19:00:00,672.34,CMP004
B000818,C00858,2025-05-18 03:00:00,213.62,CMP004
B000819,C00858,2025-06-08 11:00:00,568.12,
B000820,C00859,2025-05-20 17:00:00,597.36,
B000821,C00859,2025-05-27 23:00:00,673.59,
B000822,C00859,2025-07-27 02:00:00,264.17,CMP002
B000823,C00859,2025-08-26 03:00:00,1827.94,CMP005
B000824,C00860,2025-07-18 11:00:00,259.38,CMP003
B000825,C00864,2025-04-20 18:00:00,375.51,CMP004
B000826,C00864,2025-05-05 04:00:00,263.94,CMP002
B000827,C00864,2025-05-19 14:00:00,174.93,CMP004
B000828,C00865,2025-03-02 09:00:00,195.0,CMP003
B000829,C00867,2025-08-03 04:00:00,548.5,CMP003
B000830,C00867,2025-09-02 13:00:00,272.97,CMP004
B000831,C00867,2025-11-01 22:00:00,429.98,
B000832,C00868,2025-09-10 12:00:00,274.65,CMP001
B000833,C00869,2025-08-22 17:00:00,146.67,CMP003
B000834,C00869,2025-10-21 22:00:00,234.43,CMP002
B000835,C00871,2025-10-21 07:00:00,464.66,CMP002
B000836,C00872,2025-11-22 12:00:00,277.59,CMP003
B000837,C00874,2025-03-31 10:00:00,217.93,CMP001
B000838,C00876,2025-07-21 06:00:00,311.28,CMP003
B000839,C00876,2025-08-04 08:00:00,748.01,CMP002
B000840,C00877,2025-07-09 13:00:00,471.17,CMP005
B000841,C00877,2025-09-07 15:00:00,218.38,
B000842,C00877,2025-09-29 03:00:00,670.48,CMP001
B000843,C00877,2025-10-20 08:00:00,784.55,CMP002
B000844,C00879,2025-09-25 19:00:00,330.33,
B000845,C00880,2025-09-03 02:00:00,203.41,CMP005
B000846,C00881,2025-02-25 01:00:00,108.64,CMP003
B000847,C00882,2025-08-25 02:00:00,155.02,CMP002
B000848,C00886,2025-10-10 02:00:00,927.11,CMP004
B000849,C00888,2025-02-17 13:00:00,838.93,CMP001
B000850,C00889,2025-12-07 13:00:00,390.15,CMP003
B000851,C00890,2025-10-10 02:00:00,870.59,CMP003
B000852,C00890,2025-10-24 05:00:00,145.52,CMP001
B000853,C00890,2025-11-14 06:00:00,573.48,CMP004
B000854,C00891,2025-02-18 02:00:00,682.52,CMP002
B000855,C00892,2025-12-07 12:00:00,217.59,CMP002
B000856,C00893,2025-08-05 17:00:00,156.64,CMP002
B000857,C00893,2025-09-05 03:00:00,277.49,CMP002
B000858,C00893,2025-12-04 12:00:00,518.29,CMP002
B000859,C00894,2025-03-08 11:00:00,100.0,CMP001
B000860,C00895,2025-12-26 18:00:00,190.99,CMP001
B000861,C00900,2025-05-23 14:00:00,622.88,CMP002
B000862,C00900,2025-05-30 23:00:00,100.0,CMP003
B000863,C00900,2025-06-21 10:00:00,280.55,CMP002
B000864,C00900,2025-08-05 19:00:00,363.38,
B000865,C00901,2025-02-11 19:00:00,309.49,CMP001
B000866,C00903,2025-12-07 20:00:00,227.07,CMP002
B000867,C00905,2025-06-13 17:00:00,282.07,CMP001
B000868,C00908,2025-03-18 10:00:00,304.72,CMP004
B000869,C00908,2025-05-17 12:00:00,512.87,CMP001
B000870,C00908,2025-05-31 23:00:00,188.61,CMP003
B000871,C00909,2025-09-14 02:00:00,192.72,CMP001
B000872,C00912,2025-07-13 12:00:00,661.14,CMP004
B000873,C00912,2025-10-11 16:00:00,239.82,CMP002
B000874,C00912,2025-11-25 18:00:00,673.75,CMP004
B000875,C00914,2025-11-23 05:00:00,229.15,CMP003
B000876,C00915,2025-06-29 15:00:00,515.24,CMP001
B000877,C00921,2025-10-10 19:00:00,579.23,CMP001
B000878,C00923,2025-09-11 05:00:00,168.78,
B000879,C00923,2025-12-10 10:00:00,1218.61,CMP002
B000880,C00923,2025-12-24 18:00:00,395.02,CMP001
B000881,C00925,2025-02-24 10:00:00,349.16,CMP002
B000882,C00926,2025-09-21 10:00:00,400.85,CMP003
B000883,C00927,2025-09-26 04:00:00,275.4,CMP005
B000884,C00927,2025-11-25 14:00:00,219.91,
B000885,C00929,2025-02-21 05:00:00,188.99,CMP003
B000886,C00933,2025-11-07 01:00:00,269.19,CMP002
B000887,C00934,2025-05-27 01:00:00,255.1,CMP002
B000888,C00935,2025-05-03 05:00:00,289.47,
B000889,C00935,2025-06-02 11:00:00,203.83,CMP002
B000890,C00936,2025-03-21 07:00:00,182.12,CMP001
B000891,C00936,2025-05-20 08:00:00,149.81,
B000892,C00937,2025-10-23 11:00:00,401.86,
B000893,C00938,2025-04-24 12:00:00,367.15,CMP003
B000894,C00940,2025-11-22 12:00:00,725.62,
B000895,C00941,2025-03-24 07:00:00,100.0,CMP002
B000896,C00942,2025-12-29 14:00:00,270.3,
B000897,C00943,2025-07-15 01:00:00,100.0,
B000898,C00943,2025-08-29 03:00:00,121.56,CMP002
B000899,C00943,2025-10-28 04:00:00,232.78,CMP002
B000900,C00944,2025-06-17 12:00:00,396.17,CMP001
B000901,C00945,2025-03-01 19:00:00,280.7,CMP001
B000902,C00946,2025-05-09 13:00:00,1037.67,CMP002
B000903,C00946,2025-06-08 14:00:00,539.89,CMP001
B000904,C00946,2025-07-23 23:00:00,345.85,CMP005
B000905,C00947,2025-11-06 02:00:00,148.69,CMP003
B000906,C00947,2025-12-21 06:00:00,336.8,
B000907,C00949,2025-11-15 06:00:00,267.66,CMP005
B000908,C00949,2025-12-30 18:00:00,102.15,CMP002
B000909,C00958,2025-09-27 07:00:00,711.11,CMP002
B000910,C00960,2025-10-04 02:00:00,382.56,CMP003
B000911,C00960,2025-11-18 13:00:00,278.54,CMP003
B000912,C00963,2025-05-26 20:00:00,189.03,
B000913,C00963,2025-06-26 05:00:00,510.84,CMP008
B000914,C00963,2025-07-10 17:00:00,1097.94,CMP001
B000915,C00963,2025-08-24 21:00:00,141.8,CMP002
B000916,C00965,2025-07-01 10:00:00,100.0,CMP002
B000917,C00967,2025-04-02 16:00:00,120.36,CMP002
B000918,C00967,2025-05-02 21:00:00,272.25,CMP004
B000919,C00967,2025-08-01 08:00:00,1032.32,CMP004
B000920,C00969,2025-07-28 14:00:00,247.89,
B000921,C00971,2025-07-03 11:00:00,318.73,CMP004
B000922,C00972,2025-03-09 16:00:00,193.88,CMP003
B000923,C00975,2025-04-16 20:00:00,332.82,CMP004
B000924,C00976,2025-12-02 15:00:00,388.81,CMP004
B000925,C00977,2025-05-01 13:00:00,468.42,CMP005
B000926,C00978,2025-11-09 19:00:00,363.4,CMP005
B000927,C00979,2025-10-25 11:00:00,213.52,
B000928,C00979,2025-11-15 22:00:00,106.62,
B000929,C00981,2025-03-04 13:00:00,653.34,CMP004
B000930,C00981,2025-03-11 22:00:00,241.4,CMP003
B000931,C00982,2025-09-27 04:00:00,441.02,CMP002
B000932,C00982,2025-12-26 07:00:00,449.31,CMP002
B000933,C00984,2025-08-16 05:00:00,165.25,CMP005
B000934,C00984,2025-08-30 08:00:00,534.57,CMP002
B000935,C00984,2025-09-13 12:00:00,288.47,CMP001
B000936,C00984,2025-10-04 13:00:00,109.83,CMP004
B000937,C00985,2025-06-20 17:00:00,833.29,CMP002
