touchpoint_id,customer_id,timestamp,channel_id,campaign_id
T000483,C00103,2025-03-23 08:00:00,CH03,CMP005
T000484,C00103,2025-03-29 19:00:00,CH05,
T000485,C00103,2025-04-05 08:00:00,CH05,
T000486,C00103,2025-04-17 11:00:00,CH01,CMP002
T000487,C00103,2025-04-23 09:00:00,CH02,CMP004
T000488,C00104,2025-10-23 14:00:00,CH01,CMP002
T000489,C00104,2025-11-11 21:00:00,CH05,
T000490,C00104,2025-11-23 11:00:00,CH04,
T000491,C00104,2025-11-29 11:00:00,CH02,CMP003
T000492,C00105,2025-05-26 03:00:00,CH01,CMP002
T000493,C00106,2025-07-30 09:00:00,CH01,CMP001
T000494,C00106,2025-08-01 00:00:00,CH05,
T000495,C00106,2025-08-03 15:00:00,CH01,CMP001
T000496,C00106,2025-08-04 18:00:00,CH04,
T000497,C00107,2025-02-20 23:00:00,CH03,CMP005
T000498,C00108,2025-07-21 14:00:00,CH02,CMP003
T000499,C00108,2025-07-24 05:00:00,CH04,
T000500,C00108,2025-07-26 20:00:00,CH02,CMP003
T000501,C00108,2025-08-25 08:00:00,CH05,
T000502,C00108,2025-08-31 12:00:00,CH02,CMP004
T000503,C00108,2025-09-17 02:00:00,CH01,CMP001
T000504,C00108,2025-09-20 02:00:00,CH01,CMP002
T000505,C00108,2025-09-21 07:00:00,CH01,CMP002
T000506,C00108,2025-09-23 19:00:00,CH02,CMP004
T000507,C00108,2025-09-26 19:00:00,CH04,
T000508,C00108,2025-09-26 20:00:00,CH01,CMP001
T000509,C00108,2025-10-03 05:00:00,CH01,CMP001
T000510,C00110,2025-01-29 10:00:00,CH05,
T000511,C00110,2025-01-31 14:00:00,CH01,CMP001
T000512,C00110,2025-02-03 14:00:00,CH02,CMP003
T000513,C00111,2025-12-01 01:00:00,CH01,CMP001
T000514,C00111,2025-12-03 19:00:00,CH02,CMP003
T000515,C00111,2025-12-04 10:00:00,CH01,CMP002
T000516,C00112,2025-07-27 22:00:00,CH02,CMP004
T000517,C00112,2025-07-28 07:00:00,CH01,CMP002
T000518,C00112,2025-07-30 13:00:00,CH04,
T000519,C00113,2025-03-06 17:00:00,CH05,
T000520,C00113,2025-04-13 17:00:00,CH04,
T000521,C00113,2025-04-27 13:00:00,CH01,CMP001
T000522,C00113,2025-05-04 19:00:00,CH01,CMP001
T000523,C00113,2025-05-07 04:00:00,CH05,
T000524,C00113,2025-05-26 06:00:00,CH02,CMP004
T000525,C00113,2025-06-06 07:00:00,CH04,
T000526,C00113,2025-06-10 05:00:00,CH04,
T000527,C00113,2025-06-11 17:00:00,CH03,CMP005
T000528,C00113,2025-06-15 20:00:00,CH01,CMP002
T000529,C00113,2025-06-21 20:00:00,CH04,
T000530,C00113,2025-06-27 23:00:00,CH03,CMP005
T000531,C00113,2025-06-30 08:00:00,CH05,
T000532,C00113,2025-07-02 15:00:00,CH04,
T000533,C00114,2025-04-13 11:00:00,CH05,
T000534,C00115,2025-03-30 00:00:00,CH02,CMP004
T000535,C00115,2025-03-30 21:00:00,CH02,CMP003
T000536,C00116,2025-05-26 11:00:00,CH02,CMP004
T000537,C00116,2025-05-28 11:00:00,CH05,
T000538,C00116,2025-05-29 09:00:00,CH05,
T000539,C00116,2025-05-29 21:00:00,CH05,
T000540,C00116,2025-05-30 00:00:00,CH01,CMP002
T000541,C00116,2025-05-30 12:00:00,CH01,CMP001
T000542,C00116,2025-06-02 11:00:00,CH01,CMP002
T000543,C00116,2025-06-10 08:00:00,CH01,CMP001
T000544,C00116,2025-06-12 11:00:00,CH02,CMP008
T000545,C00116,2025-06-12 21:00:00,CH05,
T000546,C00116,2025-06-16 04:00:00,CH03,CMP005
T000547,C00116,2025-06-24 07:00:00,CH04,
T000548,C00116,2025-06-24 20:00:00,CH01,CMP001
T000549,C00116,2025-07-08 10:00:00,CH01,CMP002
T000550,C00116,2025-07-09 11:00:00,CH01,CMP002
T000551,C00116,2025-07-10 12:00:00,CH01,CMP001
T000552,C00116,2025-07-11 14:00:00,CH04,
T000553,C00116,2025-07-11 21:00:00,CH01,CMP002
T000554,C00116,2025-07-11 22:00:00,CH05,
T000555,C00117,2025-02-26 04:00:00,CH05,
T000556,C00117,2025-05-06 03:00:00,CH04,
T000557,C00117,2025-05-20 07:00:00,CH01,CMP002
T000558,C00117,2025-06-01 15:00:00,CH01,CMP001
T000559,C00118,2025-10-15 03:00:00,CH02,CMP004
T000560,C00118,2025-10-18 05:00:00,CH04,
T000561,C00118,2025-10-19 16:00:00,CH05,
T000562,C00118,2025-10-20 13:00:00,CH04,
T000563,C00118,2025-10-21 20:00:00,CH02,CMP003
T000564,C00119,2025-12-04 13:00:00,CH02,CMP004
T000565,C00119,2025-12-04 15:00:00,CH01,CMP002
T000566,C00119,2025-12-06 05:00:00,CH01,CMP002
T000567,C00119,2025-12-06 07:00:00,CH01,CMP001
T000568,C00119,2025-12-06 18:00:00,CH03,CMP005
T000569,C00120,2025-01-23 08:00:00,CH03,CMP005
T000570,C00120,2025-01-31 02:00:00,CH01,CMP002
T000571,C00120,2025-02-04 03:00:00,CH01,CMP001
T000572,C00120,2025-02-07 17:00:00,CH03,CMP005
T000573,C00120,2025-02-24 01:00:00,CH02,CMP003
T000574,C00120,2025-03-02 13:00:00,CH05,
T000575,C00120,2025-03-07 18:00:00,CH01,CMP002
T000576,C00120,2025-03-10 21:00:00,CH01,CMP002
T000577,C00121,2025-05-06 01:00:00,CH04,
T000578,C00121,2025-05-08 00:00:00,CH01,CMP001
T000579,C00121,2025-05-10 10:00:00,CH02,CMP004
T000580,C00121,2025-05-10 21:00:00,CH03,CMP005
T000581,C00121,2025-05-11 10:00:00,CH02,CMP003
T000582,C00122,2025-09-14 14:00:00,CH01,CMP002
T000583,C00122,2025-09-21 10:00:00,CH03,CMP005
T000584,C00122,2025-09-22 05:00:00,CH01,CMP002
T000585,C00122,2025-09-28 19:00:00,CH01,CMP001
T000586,C00122,2025-10-04 09:00:00,CH05,
T000587,C00122,2025-10-30 20:00:00,CH02,CMP003
T000588,C00122,2025-11-02 17:00:00,CH01,CMP001
T000589,C00123,2025-08-11 11:00:00,CH02,CMP003
T000590,C00123,2025-08-13 07:00:00,CH05,
T000591,C00124,2025-04-17 14:00:00,CH05,
T000592,C00124,2025-05-02 20:00:00,CH02,CMP003
T000593,C00124,2025-05-07 21:00:00,CH04,
T000594,C00124,2025-05-11 21:00:00,CH02,CMP003
T000595,C00124,2025-06-02 16:00:00,CH05,
T000596,C00124,2025-06-28 22:00:00,CH01,CMP001
T000597,C00124,2025-07-04 17:00:00,CH01,CMP001
T000598,C00125,2025-07-24 13:00:00,CH02,CMP003
T000599,C00125,2025-07-28 11:00:00,CH04,
T000600,C00125,2025-07-28 22:00:00,CH03,CMP005
T000601,C00125,2025-08-11 07:00:00,CH01,CMP001
T000602,C00125,2025-08-12 22:00:00,CH02,CMP003
T000603,C00125,2025-08-13 08:00:00,CH04,
T000604,C00125,2025-08-17 03:00:00,CH02,CMP004
T000605,C00125,2025-08-19 07:00:00,CH01,CMP002
T000606,C00128,2025-10-17 08:00:00,CH01,CMP001
T000607,C00128,2025-10-19 20:00:00,CH05,
T000608,C00128,2025-10-20 14:00:00,CH02,CMP003
T000609,C00129,2025-09-15 21:00:00,CH01,CMP001
T000610,C00129,2025-09-28 11:00:00,CH04,
T000611,C00129,2025-10-05 03:00:00,CH01,CMP001
T000612,C00130,2025-06-01 21:00:00,CH05,
T000613,C00130,2025-06-03 07:00:00,CH01,CMP001
T000614,C00130,2025-06-04 20:00:00,CH05,
T000615,C00130,2025-06-06 03:00:00,CH01,CMP001
T000616,C00132,2025-10-26 01:00:00,CH02,CMP004
T000617,C00132,2025-11-11 08:00:00,CH05,
T000618,C00132,2025-11-12 06:00:00,CH01,CMP001
T000619,C00132,2025-11-13 07:00:00,CH03,CMP005
T000620,C00132,2025-11-16 23:00:00,CH01,CMP001
T000621,C00132,2025-11-20 05:00:00,CH01,CMP001
T000622,C00133,2025-06-14 02:00:00,CH02,CMP003
T000623,C00133,2025-06-17 01:00:00,CH04,
T000624,C00133,2025-06-17 09:00:00,CH04,
T000625,C00133,2025-06-19 09:00:00,CH02,CMP004
T000626,C00134,2025-11-01 21:00:00,CH02,CMP004
T000627,C00134,2025-11-05 09:00:00,CH04,
T000628,C00134,2025-11-05 10:00:00,CH02,CMP004
T000629,C00134,2025-11-10 13:00:00,CH01,CMP001
T000630,C00134,2025-11-12 04:00:00,CH01,CMP001
T000631,C00135,2025-10-06 05:00:00,CH05,
T000632,C00135,2025-10-08 17:00:00,CH05,
T000633,C00135,2025-10-10 21:00:00,CH04,
T000634,C00135,2025-10-10 23:00:00,CH02,CMP004
T000635,C00135,2025-10-12 05:00:00,CH02,CMP004
T000636,C00135,2025-10-18 11:00:00,CH01,CMP001
T000637,C00135,2025-10-19 22:00:00,CH03,CMP005
T000638,C00135,2025-10-21 15:00:00,CH02,CMP004
T000639,C00135,2025-10-24 01:00:00,CH01,CMP002
T000640,C00135,2025-10-26 20:00:00,CH02,CMP004
T000641,C00135,2025-10-30 14:00:00,CH05,
T000642,C00136,2025-09-26 13:00:00,CH01,CMP002
T000643,C00136,2025-09-28 17:00:00,CH04,
T000644,C00136,2025-10-24 23:00:00,CH04,
T000645,C00136,2025-10-26 08:00:00,CH03,CMP005
T000646,C00136,2025-10-26 20:00:00,CH03,CMP005
T000647,C00136,2025-10-28 12:00:00,CH01,CMP001
T000648,C00136,2025-11-11 03:00:00,CH01,CMP002
T000649,C00136,2025-11-26 21:00:00,CH04,
T000650,C00136,2025-12-03 06:00:00,CH05,
T000651,C00136,2025-12-03 20:00:00,CH04,
T000652,C00136,2025-12-04 17:00:00,CH03,CMP005
T000653,C00136,2025-12-06 15:00:00,CH02,CMP004
T000654,C00137,2025-04-06 17:00:00,CH04,
T000655,C00137,2025-04-08 22:00:00,CH05,
T000656,C00137,2025-04-09 11:00:00,CH01,CMP002
T000657,C00137,2025-04-11 09:00:00,CH01,CMP002
T000658,C00137,2025-04-12 07:00:00,CH01,CMP002
T000659,C00137,2025-04-12 14:00:00,CH01,CMP001
T000660,C00137,2025-04-26 23:00:00,CH01,CMP001
T000661,C00137,2025-04-30 23:00:00,CH01,CMP001
T000662,C00137,2025-05-03 22:00:00,CH01,CMP002
T000663,C00137,2025-05-07 17:00:00,CH03,CMP005
T000664,C00137,2025-05-08 15:00:00,CH04,
T000665,C00137,2025-05-08 19:00:00,CH05,
T000666,C00137,2025-05-22 15:00:00,CH02,CMP003
T000667,C00137,2025-05-27 10:00:00,CH02,CMP004
T000668,C00137,2025-05-30 13:00:00,CH02,CMP004
T000669,C00137,2025-06-07 05:00:00,CH01,CMP002
T000670,C00137,2025-06-10 02:00:00,CH02,CMP003
T000671,C00138,2025-02-07 10:00:00,CH05,
T000672,C00138,2025-02-10 04:00:00,CH01,CMP001
T000673,C00138,2025-02-12 10:00:00,CH02,CMP004
T000674,C00138,2025-02-13 11:00:00,CH04,
T000675,C00138,2025-02-15 04:00:00,CH01,CMP002
T000676,C00139,2025-05-04 00:00:00,CH02,CMP004
T000677,C00139,2025-05-04 23:00:00,CH04,
T000678,C00140,2025-10-25 02:00:00,CH01,CMP001
T000679,C00140,2025-10-28 12:00:00,CH02,CMP004
T000680,C00142,2025-02-19 04:00:00,CH04,
T000681,C00142,2025-03-04 03:00:00,CH01,CMP001
T000682,C00142,2025-03-09 06:00:00,CH02,CMP003
T000683,C00142,2025-03-15 05:00:00,CH01,CMP001
T000684,C00143,2025-11-12 21:00:00,CH01,CMP002
T000685,C00143,2025-11-13 22:00:00,CH01,CMP001
T000686,C00143,2025-11-15 05:00:00,CH02,CMP003
T000687,C00143,2025-11-19 16:00:00,CH02,CMP004
T000688,C00143,2025-11-29 04:00:00,CH01,CMP001
T000689,C00145,2025-04-26 05:00:00,CH05,
T000690,C00147,2025-07-29 05:00:00,CH01,CMP002
T000691,C00147,2025-08-03 20:00:00,CH01,CMP001
T000692,C00147,2025-08-07 02:00:00,CH02,CMP003
T000693,C00147,2025-08-16 04:00:00,CH01,CMP002
T000694,C00147,2025-08-17 19:00:00,CH02,CMP003
T000695,C00149,2025-06-14 10:00:00,CH04,
T000696,C00149,2025-06-15 06:00:00,CH01,CMP001
T000697,C00150,2025-02-10 03:00:00,CH04,
T000698,C00150,2025-02-12 20:00:00,CH03,CMP005
T000699,C00151,2025-11-18 15:00:00,CH04,
T000700,C00152,2025-03-03 05:00:00,CH04,
T000701,C00152,2025-03-05 02:00:00,CH05,
T000702,C00153,2025-04-24 09:00:00,CH02,CMP004
T000703,C00154,2025-03-14 18:00:00,CH01,CMP001
T000704,C00154,2025-03-15 00:00:00,CH02,CMP004
T000705,C00154,2025-03-15 10:00:00,CH02,CMP004
T000706,C00155,2025-02-10 17:00:00,CH02,CMP004
T000707,C00155,2025-02-12 05:00:00,CH03,CMP005
T000708,C00155,2025-02-14 11:00:00,CH01,CMP002
T000709,C00155,2025-02-14 14:00:00,CH04,
T000710,C00155,2025-03-19 05:00:00,CH03,CMP005
T000711,C00157,2025-08-25 22:00:00,CH05,
T000712,C00157,2025-08-31 11:00:00,CH05,
T000713,C00157,2025-09-08 22:00:00,CH01,CMP001
T000714,C00157,2025-10-16 03:00:00,CH01,CMP002
T000715,C00157,2025-10-21 04:00:00,CH04,
T000716,C00157,2025-10-28 02:00:00,CH01,CMP001
T000717,C00157,2025-10-28 07:00:00,CH01,CMP002
T000718,C00157,2025-10-28 22:00:00,CH05,
T000719,C00159,2025-12-02 20:00:00,CH01,CMP001
T000720,C00159,2025-12-03 10:00:00,CH02,CMP003
T000721,C00160,2025-12-11 19:00:00,CH01,CMP001
T000722,C00160,2025-12-13 16:00:00,CH02,CMP003
T000723,C00160,2025-12-13 22:00:00,CH03,CMP005
T000724,C00160,2025-12-15 15:00:00,CH04,
T000725,C00160,2025-12-16 16:00:00,CH05,
T000726,C00161,2025-06-18 08:00:00,CH02,CMP004
T000727,C00161,2025-06-24 13:00:00,CH02,CMP004
T000728,C00161,2025-07-19 11:00:00,CH03,CMP005
T000729,C00161,2025-07-22 03:00:00,CH04,
T000730,C00161,2025-07-23 10:00:00,CH04,
T000731,C00161,2025-07-24 12:00:00,CH02,CMP004
T000732,C00161,2025-07-25 06:00:00,CH02,CMP003
T000733,C00161,2025-09-06 01:00:00,CH05,
T000734,C00161,2025-09-28 01:00:00,CH01,CMP002
T000735,C00161,2025-10-08 18:00:00,CH01,CMP002
T000736,C00161,2025-10-10 08:00:00,CH02,CMP004
T000737,C00161,2025-10-29 08:00:00,CH02,CMP004
T000738,C00161,2025-11-07 08:00:00,CH03,CMP005
T000739,C00161,2025-11-12 04:00:00,CH05,
T000740,C00161,2025-11-12 11:00:00,CH05,
T000741,C00161,2025-11-19 16:00:00,CH01,CMP002
T000742,C00161,2025-11-23 07:00:00,CH01,CMP002
T000743,C00162,2025-02-24 11:00:00,CH05,
T000744,C00162,2025-02-24 21:00:00,CH05,
T000745,C00162,2025-02-25 00:00:00,CH01,CMP001
T000746,C00162,2025-04-02 05:00:00,CH01,CMP001
T000747,C00162,2025-04-09 19:00:00,CH04,
T000748,C00162,2025-04-15 12:00:00,CH04,
T000749,C00162,2025-04-22 07:00:00,CH01,CMP001
T000750,C00162,2025-04-23 15:00:00,CH01,CMP002
T000751,C00162,2025-04-26 21:00:00,CH04,
T000752,C00162,2025-05-13 10:00:00,CH03,CMP005
T000753,C00162,2025-06-03 23:00:00,CH04,
T000754,C00162,2025-06-05 11:00:00,CH01,CMP001
T000755,C00162,2025-06-19 15:00:00,CH02,CMP004
T000756,C00162,2025-07-06 16:00:00,CH02,CMP004
T000757,C00162,2025-07-14 07:00:00,CH01,CMP002
T000758,C00163,2025-03-19 04:00:00,CH02,CMP003
T000759,C00163,2025-04-02 22:00:00,CH05,
T000760,C00164,2025-03-06 12:00:00,CH01,CMP001
T000761,C00164,2025-03-07 13:00:00,CH01,CMP001
T000762,C00164,2025-03-09 09:00:00,CH01,CMP001
T000763,C00164,2025-04-08 16:00:00,CH02,CMP003
T000764,C00164,2025-04-09 20:00:00,CH02,CMP004
T000765,C00165,2025-03-28 13:00:00,CH01,CMP001
T000766,C00165,2025-04-09 22:00:00,CH05,
T000767,C00165,2025-04-15 05:00:00,CH01,CMP002
T000768,C00165,2025-04-22 22:00:00,CH01,CMP002
T000769,C00165,2025-04-26 03:00:00,CH04,
T000770,C00165,2025-04-28 04:00:00,CH05,
T000771,C00166,2025-11-10 08:00:00,CH02,CMP004
T000772,C00167,2025-07-03 18:00:00,CH02,CMP003
T000773,C00167,2025-07-13 11:00:00,CH05,
T000774,C00167,2025-07-17 01:00:00,CH04,
T000775,C00169,2025-09-22 20:00:00,CH05,
T000776,C00169,2025-09-26 12:00:00,CH01,CMP001
T000777,C00169,2025-10-03 05:00:00,CH01,CMP001
T000778,C00169,2025-10-05 03:00:00,CH04,
T000779,C00169,2025-10-05 08:00:00,CH05,
T000780,C00169,2025-10-06 18:00:00,CH04,
T000781,C00169,2025-10-15 05:00:00,CH01,CMP001
T000782,C00170,2025-02-04 05:00:00,CH01,CMP002
T000783,C00170,2025-02-11 09:00:00,CH01,CMP002
T000784,C00170,2025-02-14 19:00:00,CH02,CMP003
T000785,C00170,2025-02-16 16:00:00,CH01,CMP001
T000786,C00170,2025-02-16 22:00:00,CH03,CMP005
T000787,C00171,2025-08-08 20:00:00,CH02,CMP003
T000788,C00171,2025-08-11 18:00:00,CH01,CMP002
T000789,C00171,2025-08-13 22:00:00,CH01,CMP001
T000790,C00171,2025-08-13 23:00:00,CH02,CMP004
T000791,C00172,2025-01-27 03:00:00,CH01,CMP002
T000792,C00172,2025-01-27 06:00:00,CH01,CMP002
T000793,C00172,2025-01-27 22:00:00,CH05,
T000794,C00173,2025-03-15 20:00:00,CH01,CMP001
T000795,C00173,2025-03-26 02:00:00,CH01,CMP002
T000796,C00173,2025-03-26 19:00:00,CH04,
T000797,C00175,2025-08-23 19:00:00,CH02,CMP004
T000798,C00175,2025-09-08 06:00:00,CH02,CMP004
T000799,C00175,2025-09-19 08:00:00,CH01,CMP002
T000800,C00175,2025-09-28 04:00:00,CH02,CMP004
T000801,C00176,2025-08-09 01:00:00,CH01,CMP001
T000802,C00176,2025-08-11 10:00:00,CH04,
T000803,C00176,2025-08-13 17:00:00,CH01,CMP002
T000804,C00176,2025-08-15 05:00:00,CH02,CMP003
T000805,C00176,2025-08-15 21:00:00,CH03,CMP005
T000806,C00177,2025-03-13 13:00:00,CH01,CMP001
T000807,C00177,2025-03-13 20:00:00,CH03,CMP005
T000808,C00177,2025-03-21 15:00:00,CH04,
T000809,C00177,2025-03-25 07:00:00,CH04,
T000810,C00177,2025-03-25 08:00:00,CH02,CMP003
T000811,C00177,2025-03-30 09:00:00,CH03,CMP005
T000812,C00179,2025-10-19 21:00:00,CH05,
T000813,C00180,2025-07-11 19:00:00,CH02,CMP004
T000814,C00180,2025-07-31 09:00:00,CH01,CMP002
T000815,C00182,2025-02-03 05:00:00,CH02,CMP003
T000816,C00182,2025-02-04 03:00:00,CH04,
T000817,C00186,2025-10-15 22:00:00,CH03,CMP005
T000818,C00186,2025-10-16 06:00:00,CH02,CMP003
T000819,C00187,2025-08-02 13:00:00,CH05,
T000820,C00188,2025-03-28 10:00:00,CH03,CMP005
T000821,C00188,2025-04-06 08:00:00,CH03,CMP005
T000822,C00188,2025-04-10 21:00:00,CH02,CMP004
T000823,C00188,2025-04-13 18:00:00,CH02,CMP004
T000824,C00189,2025-05-26 09:00:00,CH02,CMP003
T000825,C00189,2025-07-01 17:00:00,CH05,
T000826,C00189,2025-07-03 08:00:00,CH05,
T000827,C00189,2025-07-08 05:00:00,CH02,CMP004
T000828,C00189,2025-07-15 05:00:00,CH04,
T000829,C00190,2025-04-21 05:00:00,CH01,CMP002
T000830,C00190,2025-04-24 13:00:00,CH01,CMP001
T000831,C00191,2025-01-17 09:00:00,CH01,CMP001
T000832,C00191,2025-01-19 07:00:00,CH01,CMP002
T000833,C00191,2025-01-19 22:00:00,CH02,CMP004
T000834,C00191,2025-01-20 07:00:00,CH02,CMP004
T000835,C00191,2025-01-22 12:00:00,CH01,CMP001
T000836,C00192,2025-07-02 10:00:00,CH04,
T000837,C00192,2025-07-14 02:00:00,CH01,CMP001
T000838,C00192,2025-07-14 20:00:00,CH04,
T000839,C00192,2025-07-17 02:00:00,CH01,CMP001
T000840,C00192,2025-07-24 02:00:00,CH01,CMP001
T000841,C00192,2025-07-26 10:00:00,CH01,CMP002
T000842,C00193,2025-08-03 04:00:00,CH02,CMP003
T000843,C00193,2025-08-06 03:00:00,CH05,
T000844,C00193,2025-08-07 18:00:00,CH05,
T000845,C00193,2025-08-09 23:00:00,CH01,CMP002
T000846,C00194,2025-05-23 02:00:00,CH05,
T000847,C00194,2025-06-02 11:00:00,CH02,CMP003
T000848,C00194,2025-06-03 15:00:00,CH02,CMP004
T000849,C00194,2025-06-08 18:00:00,CH02,CMP004
T000850,C00194,2025-06-10 09:00:00,CH01,CMP001
T000851,C00194,2025-06-11 09:00:00,CH01,CMP002
T000852,C00194,2025-06-20 00:00:00,CH02,CMP008
T000853,C00194,2025-06-21 23:00:00,CH02,CMP003
T000854,C00194,2025-06-22 01:00:00,CH01,CMP001
T000855,C00194,2025-06-22 15:00:00,CH01,CMP002
T000856,C00194,2025-06-25 18:00:00,CH01,CMP001
T000857,C00194,2025-07-07 05:00:00,CH01,CMP002
T000858,C00194,2025-08-08 09:00:00,CH04,
T000859,C00194,2025-08-14 22:00:00,CH01,CMP001
T000860,C00196,2025-01-22 08:00:00,CH01,CMP002
T000861,C00196,2025-01-23 18:00:00,CH05,
T000862,C00196,2025-01-27 13:00:00,CH05,
T000863,C00196,2025-01-28 02:00:00,CH01,CMP002
T000864,C00196,2025-02-04 08:00:00,CH03,CMP005
T000865,C00196,2025-02-09 17:00:00,CH04,
T000866,C00197,2025-05-05 17:00:00,CH05,
T000867,C00197,2025-05-19 03:00:00,CH04,
T000868,C00197,2025-05-29 05:00:00,CH01,CMP001
T000869,C00197,2025-06-22 23:00:00,CH04,
T000870,C00197,2025-06-23 02:00:00,CH01,CMP001
T000871,C00197,2025-06-26 13:00:00,CH02,CMP004
T000872,C00197,2025-06-29 03:00:00,CH02,CMP004
T000873,C00197,2025-07-18 22:00:00,CH02,CMP004
T000874,C00197,2025-08-06 17:00:00,CH04,
T000875,C00197,2025-08-10 23:00:00,CH01,CMP001
T000876,C00197,2025-08-14 15:00:00,CH01,CMP001
T000877,C00197,2025-08-17 17:00:00,CH01,CMP001
T000878,C00197,2025-08-20 08:00:00,CH05,
T000879,C00197,2025-08-21 02:00:00,CH02,CMP003
T000880,C00198,2025-09-09 02:00:00,CH03,CMP005
T000881,C00198,2025-09-10 15:00:00,CH05,
T000882,C00198,2025-10-22 02:00:00,CH05,
T000883,C00198,2025-10-23 00:00:00,CH02,CMP003
T000884,C00198,2025-10-30 04:00:00,CH03,CMP005
T000885,C00199,2025-04-29 21:00:00,CH02,CMP003
T000886,C00199,2025-04-30 11:00:00,CH05,
T000887,C00199,2025-05-02 22:00:00,CH03,CMP005
T000888,C00199,2025-05-05 06:00:00,CH05,
T000889,C00200,2025-12-06 20:00:00,CH03,CMP005
T000890,C00200,2025-12-07 10:00:00,CH01,CMP002
T000891,C00200,2025-12-15 04:00:00,CH01,CMP001
T000892,C00201,2025-06-23 00:00:00,CH01,CMP001
T000893,C00204,2025-09-21 10:00:00,CH02,CMP004
T000894,C00204,2025-09-22 08:00:00,CH01,CMP001
T000895,C00204,2025-09-23 14:00:00,CH05,
T000896,C00205,2025-10-03 16:00:00,CH01,CMP001
T000897,C00205,2025-10-06 14:00:00,CH05,
T000898,C00205,2025-10-09 00:00:00,CH01,CMP002
T000899,C00205,2025-10-11 17:00:00,CH05,
T000900,C00205,2025-10-12 04:00:00,CH01,CMP001
T000901,C00206,2025-02-04 14:00:00,CH02,CMP004
T000902,C00206,2025-03-03 10:00:00,CH04,
T000903,C00206,2025-03-04 21:00:00,CH05,
T000904,C00206,2025-03-06 05:00:00,CH05,
T000905,C00206,2025-03-06 10:00:00,CH01,CMP002
T000906,C00206,2025-03-06 13:00:00,CH04,
T000907,C00206,2025-03-22 08:00:00,CH01,CMP001
T000908,C00206,2025-03-26 18:00:00,CH01,CMP001
T000909,C00206,2025-03-30 06:00:00,CH04,
T000910,C00206,2025-04-12 20:00:00,CH01,CMP002
T000911,C00206,2025-04-13 09:00:00,CH02,CMP004
T000912,C00206,2025-04-13 12:00:00,CH01,CMP002
T000913,C00206,2025-04-13 15:00:00,CH03,CMP005
T000914,C00206,2025-04-16 03:00:00,CH02,CMP003
T000915,C00206,2025-04-18 06:00:00,CH05,
T000916,C00207,2025-05-17 18:00:00,CH01,CMP001
T000917,C00207,2025-05-19 15:00:00,CH01,CMP002
T000918,C00207,2025-05-22 02:00:00,CH01,CMP001
T000919,C00209,2025-11-15 08:00:00,CH04,
T000920,C00209,2025-12-01 05:00:00,CH02,CMP003
T000921,C00209,2025-12-01 09:00:00,CH02,CMP003
T000922,C00209,2025-12-04 03:00:00,CH01,CMP001
T000923,C00209,2025-12-04 20:00:00,CH01,CMP001
T000924,C00210,2025-06-15 04:00:00,CH01,CMP002
T000925,C00210,2025-06-15 17:00:00,CH02,CMP003
T000926,C00210,2025-06-25 11:00:00,CH01,CMP002
T000927,C00211,2025-09-20 05:00:00,CH04,
T000928,C00211,2025-09-22 17:00:00,CH01,CMP001
T000929,C00211,2025-09-23 05:00:00,CH01,CMP001
T000930,C00211,2025-09-23 14:00:00,CH04,
T000931,C00211,2025-09-24 13:00:00,CH03,CMP005
T000932,C00211,2025-09-25 06:00:00,CH05,
T000933,C00212,2025-10-26 23:00:00,CH02,CMP003
T000934,C00212,2025-10-31 07:00:00,CH01,CMP001
T000935,C00212,2025-10-31 23:00:00,CH01,CMP002
T000936,C00212,2025-11-04 15:00:00,CH02,CMP003
T000937,C00212,2025-11-05 20:00:00,CH01,CMP002
T000938,C00213,2025-01-24 17:00:00,CH03,CMP005
T000939,C00213,2025-01-30 02:00:00,CH01,CMP002
T000940,C00213,2025-02-22 16:00:00,CH04,
T000941,C00213,2025-03-04 17:00:00,CH02,CMP004
T000942,C00213,2025-03-07 02:00:00,CH02,CMP003
T000943,C00213,2025-03-10 07:00:00,CH02,CMP004
T000944,C00213,2025-03-11 12:00:00,CH03,CMP005
T000945,C00213,2025-03-11 16:00:00,CH01,CMP001
T000946,C00213,2025-03-26 06:00:00,CH01,CMP001
T000947,C00213,2025-04-29 21:00:00,CH04,
T000948,C00213,2025-05-20 22:00:00,CH01,CMP001
T000949,C00213,2025-05-27 22:00:00,CH04,
T000950,C00214,2025-01-04 04:00:00,CH01,CMP001
T000951,C00214,2025-01-05 04:00:00,CH02,CMP004
T000952,C00214,2025-01-06 01:00:00,CH02,CMP003
T000953,C00215,2025-10-15 05:00:00,CH04,
T000954,C00215,2025-10-21 12:00:00,CH01,CMP002
T000955,C00215,2025-10-26 12:00:00,CH02,CMP003
T000956,C00215,2025-10-28 01:00:00,CH04,
T000957,C00215,2025-10-29 00:00:00,CH01,CMP002
T000958,C00216,2025-12-12 15:00:00,CH02,CMP003
T000959,C00216,2025-12-14 05:00:00,CH04,
T000960,C00216,2025-12-15 04:00:00,CH01,CMP002
T000961,C00217,2025-08-10 23:00:00,CH04,
T000962,C00218,2025-12-11 11:00:00,CH04,
T000963,C00218,2025-12-14 09:00:00,CH01,CMP001
T000964,C00218,2025-12-16 21:00:00,CH03,CMP005
T000965,C00218,2025-12-18 01:00:00,CH01,CMP001
T000966,C00218,2025-12-18 14:00:00,CH04,
T000967,C00219,2025-11-24 00:00:00,CH01,CMP002
